id,applicant,pid,status
9343,0301233,9343,1
9344,0301233,9344,1
9345,0301233,9345,1
9346,0301233,9346,1
9347,0301233,9347,1
9348,0301233,9348,1
9349,0301233,9349,1
9350,0301233,9350,1
9351,0301233,9351,1
9352,0301233,9352,1
9353,0301233,9353,1
9354,0301233,9354,1
9355,0301233,9355,1
9356,0301233,9356,1
9357,0301233,9357,1
9358,0301233,9358,1
9359,0301233,9359,1
9360,0401234,9360,1
9361,0401234,9361,1
9362,0401234,9362,1
9363,0401234,9363,1
9364,0401234,9364,1
9365,0401234,9365,1
9366,0401234,9366,1
9367,0401234,9367,1
9368,0401234,9368,1
9369,0401234,9369,1
9370,0401234,9370,1
9371,0401234,9371,1
9372,0401234,9372,1
9373,0401234,9373,1
9374,0401234,9374,1
9375,0401234,9375,1
9376,0401234,9376,1
9377,0401234,9377,1
9378,0401234,9378,1
9379,0401234,9379,1
9380,0401234,9380,1
9381,0401234,9381,1
9382,0401234,9382,1
9383,0401234,9383,1
9384,0401234,9384,1
9385,0401234,9385,1
9386,0401234,9386,1
9387,0401234,9387,1
9388,0401234,9388,1
9389,0401234,9389,1
9390,0401234,9390,1
9391,0401234,9391,1
9392,0401234,9392,1
9393,0401234,9393,1
9394,0401234,9394,1
9395,0401234,9395,1
9396,0401234,9396,1
9397,0401234,9397,1
9398,0401234,9398,1
9399,0401234,9399,1
9400,0501235,9400,1
9401,0501235,9401,1
9402,0501235,9402,1
9403,0501235,9403,1
9404,0501235,9404,1
9405,0501235,9405,1
9406,0501235,9406,1
9407,0501235,9407,1
9408,0501235,9408,1
9409,0501235,9409,1
9410,0501235,9410,1
9411,0501235,9411,1
9412,0501235,9412,1
9413,0501235,9413,1
9414,0501235,9414,1
9415,0501235,9415,1
9416,0501235,9416,1
9417,0501235,9417,1
9418,0501235,9418,1
9419,0501235,9419,1
9420,0501235,9420,1
9421,0501235,9421,1
9422,0501235,9422,1
9423,0501235,9423,1
9424,0501235,9424,1
9425,0501235,9425,1
9426,0501235,9426,1
9427,0501235,9427,1
9428,0501235,9428,1
9429,0501235,9429,1
9430,0501235,9430,1
9431,0501235,9431,1
9432,0501235,9432,1
9433,0501235,9433,1
9434,0501235,9434,1
9435,0501235,9435,1
9436,0501235,9436,1
9437,0501235,9437,1
9438,0501235,9438,1
9439,0501235,9439,1
9440,0001236,9440,1
9441,0001236,9441,1
9442,0001236,9442,1
9443,0001236,9443,1
9444,0001236,9444,1
9445,0001236,9445,1
9446,0001236,9446,1
9447,0001236,9447,1
9448,0001236,9448,1
9449,0001236,9449,1
9450,0001236,9450,1
9451,0001236,9451,1
9452,0001236,9452,1
9453,0001236,9453,1
9454,0001236,9454,1
9455,0001236,9455,1
9456,0001236,9456,1
9457,0001236,9457,1
9458,0001236,9458,1
9459,0001236,9459,1
9460,0001236,9460,1
9461,0001236,9461,1
9462,0001236,9462,1
9463,0001236,9463,1
9464,0001236,9464,1
9465,0001236,9465,1
9466,0001236,9466,1
9467,0001236,9467,1
9468,0001236,9468,1
9469,0001236,9469,1
9470,0001236,9470,1
9471,0001236,9471,1
9472,0001236,9472,1
9473,0001236,9473,1
9474,0001236,9474,1
9475,0001236,9475,1
9476,0001236,9476,1
9477,0001236,9477,1
9478,0001236,9478,1
9479,0001236,9479,1
9480,0101237,9480,1
9481,0101237,9481,1
9482,0101237,9482,1
9483,0101237,9483,1
9484,0101237,9484,1
9485,0101237,9485,1
9486,0101237,9486,1
9487,0101237,9487,1
9488,0101237,9488,1
9489,0101237,9489,1
9490,0101237,9490,1
9491,0101237,9491,1
9492,0101237,9492,1
9493,0101237,9493,1
9494,0101237,9494,1
9495,0101237,9495,1
9496,0101237,9496,1
9497,0101237,9497,1
9498,0101237,9498,1
9499,0101237,9499,1
9500,0101237,9500,1
9501,0101237,9501,1
9502,0101237,9502,1
9503,0101237,9503,1
9504,0101237,9504,1
9505,0101237,9505,1
9506,0101237,9506,1
9507,0101237,9507,1
9508,0101237,9508,1
9509,0101237,9509,1
9510,0101237,9510,1
9511,0101237,9511,1
9512,0101237,9512,1
9513,0101237,9513,1
9514,0101237,9514,1
9515,0101237,9515,1
9516,0101237,9516,1
9517,0101237,9517,1
9518,0101237,9518,1
9519,0101237,9519,1
9520,0201238,9520,1
9521,0201238,9521,1
9522,0201238,9522,1
9523,0201238,9523,1
9524,0201238,9524,1
9525,0201238,9525,1
9526,0201238,9526,1
9527,0201238,9527,1
9528,0201238,9528,1
9529,0201238,9529,1
9530,0201238,9530,1
9531,0201238,9531,1
9532,0201238,9532,1
9533,0201238,9533,1
9534,0201238,9534,1
9535,0201238,9535,1
9536,0201238,9536,1
9537,0201238,9537,1
9538,0201238,9538,1
9539,0201238,9539,1
9540,0201238,9540,1
9541,0201238,9541,1
9542,0201238,9542,1
9543,0201238,9543,1
9544,0201238,9544,1
9545,0201238,9545,1
9546,0201238,9546,1
9547,0201238,9547,1
9548,0201238,9548,1
9549,0201238,9549,1
9550,0201238,9550,1
9551,0201238,9551,1
9552,0201238,9552,1
9553,0201238,9553,1
9554,0201238,9554,1
9555,0201238,9555,1
9556,0201238,9556,1
9557,0201238,9557,1
9558,0201238,9558,1
9559,0201238,9559,1
9560,0301239,9560,1
9561,0301239,9561,1
9562,0301239,9562,1
9563,0301239,9563,1
9564,0301239,9564,1
9565,0301239,9565,1
9566,0301239,9566,1
9567,0301239,9567,1
9568,0301239,9568,1
9569,0301239,9569,1
9570,0301239,9570,1
9571,0301239,9571,1
9572,0301239,9572,1
9573,0301239,9573,1
9574,0301239,9574,1
9575,0301239,9575,1
9576,0301239,9576,1
9577,0301239,9577,1
9578,0301239,9578,1
9579,0301239,9579,1
9580,0301239,9580,1
9581,0301239,9581,1
9582,0301239,9582,1
9583,0301239,9583,1
9584,0301239,9584,1
9585,0301239,9585,1
9586,0301239,9586,1
9587,0301239,9587,1
9588,0301239,9588,1
9589,0301239,9589,1
9590,0301239,9590,1
9591,0301239,9591,1
9592,0301239,9592,1
9593,0301239,9593,1
9594,0301239,9594,1
9595,0301239,9595,1
9596,0301239,9596,1
9597,0301239,9597,1
9598,0301239,9598,1
9599,0301239,9599,1
9600,0401240,9600,1
9601,0401240,9601,1
9602,0401240,9602,1
9603,0401240,9603,1
9604,0401240,9604,1
9605,0401240,9605,1
9606,0401240,9606,1
9607,0401240,9607,1
9608,0401240,9608,1
9609,0401240,9609,1
9610,0401240,9610,1
9611,0401240,9611,1
9612,0401240,9612,1
9613,0401240,9613,1
9614,0401240,9614,1
9615,0401240,9615,1
9616,0401240,9616,1
9617,0401240,9617,1
9618,0401240,9618,1
9619,0401240,9619,1
9620,0401240,9620,1
9621,0401240,9621,1
9622,0401240,9622,1
9623,0401240,9623,1
9624,0401240,9624,1
9625,0401240,9625,1
9626,0401240,9626,1
9627,0401240,9627,1
9628,0401240,9628,1
9629,0401240,9629,1
9630,0401240,9630,1
9631,0401240,9631,1
9632,0401240,9632,1
9633,0401240,9633,1
9634,0401240,9634,1
9635,0401240,9635,1
9636,0401240,9636,1
9637,0401240,9637,1
9638,0401240,9638,1
9639,0401240,9639,1
9640,0501241,9640,1
9641,0501241,9641,1
9642,0501241,9642,1
9643,0501241,9643,1
9644,0501241,9644,1
9645,0501241,9645,1
9646,0501241,9646,1
9647,0501241,9647,1
9648,0501241,9648,1
9649,0501241,9649,1
9650,0501241,9650,1
9651,0501241,9651,1
9652,0501241,9652,1
9653,0501241,9653,1
9654,0501241,9654,1
9655,0501241,9655,1
9656,0501241,9656,1
9657,0501241,9657,1
9658,0501241,9658,1
9659,0501241,9659,1
9660,0501241,9660,1
9661,0501241,9661,1
9662,0501241,9662,1
9663,0501241,9663,1
9664,0501241,9664,1
9665,0501241,9665,1
9666,0501241,9666,1
9667,0501241,9667,1
9668,0501241,9668,1
9669,0501241,9669,1
9670,0501241,9670,1
9671,0501241,9671,1
9672,0501241,9672,1
9673,0501241,9673,1
9674,0501241,9674,1
9675,0501241,9675,1
9676,0501241,9676,1
9677,0501241,9677,1
9678,0501241,9678,1
9679,0501241,9679,1
9680,0001242,9680,1
9681,0001242,9681,1
9682,0001242,9682,1
9683,0001242,9683,1
9684,0001242,9684,1
9685,0001242,9685,1
9686,0001242,9686,1
9687,0001242,9687,1
9688,0001242,9688,1
9689,0001242,9689,1
9690,0001242,9690,1
9691,0001242,9691,1
9692,0001242,9692,1
9693,0001242,9693,1
9694,0001242,9694,1
9695,0001242,9695,1
9696,0001242,9696,1
9697,0001242,9697,1
9698,0001242,9698,1
9699,0001242,9699,1
9700,0001242,9700,1
9701,0001242,9701,1
9702,0001242,9702,1
9703,0001242,9703,1
9704,0001242,9704,1
9705,0001242,9705,1
9706,0001242,9706,1
9707,0001242,9707,1
9708,0001242,9708,1
9709,0001242,9709,1
9710,0001242,9710,1
9711,0001242,9711,1
9712,0001242,9712,1
9713,0001242,9713,1
9714,0001242,9714,1
9715,0001242,9715,1
9716,0001242,9716,1
9717,0001242,9717,1
9718,0001242,9718,1
9719,0001242,9719,1
9720,0101243,9720,1
9721,0101243,9721,1
9722,0101243,9722,1
9723,0101243,9723,1
9724,0101243,9724,1
9725,0101243,9725,1
9726,0101243,9726,1
9727,0101243,9727,1
9728,0101243,9728,1
9729,0101243,9729,1
9730,0101243,9730,1
9731,0101243,9731,1
9732,0101243,9732,1
9733,0101243,9733,1
9734,0101243,9734,1
9735,0101243,9735,1
9736,0101243,9736,1
9737,0101243,9737,1
9738,0101243,9738,1
9739,0101243,9739,1
9740,0101243,9740,1
9741,0101243,9741,1
9742,0101243,9742,1
9743,0101243,9743,1
9744,0101243,9744,1
9745,0101243,9745,1
9746,0101243,9746,1
9747,0101243,9747,1
9748,0101243,9748,1
9749,0101243,9749,1
9750,0101243,9750,1
9751,0101243,9751,1
9752,0101243,9752,1
9753,0101243,9753,1
9754,0101243,9754,1
9755,0101243,9755,1
9756,0101243,9756,1
9757,0101243,9757,1
9758,0101243,9758,1
9759,0101243,9759,1
9760,0201244,9760,1
9761,0201244,9761,1
9762,0201244,9762,1
9763,0201244,9763,1
9764,0201244,9764,1
9765,0201244,9765,1
9766,0201244,9766,1
9767,0201244,9767,1
9768,0201244,9768,1
9769,0201244,9769,1
9770,0201244,9770,1
9771,0201244,9771,1
9772,0201244,9772,1
9773,0201244,9773,1
9774,0201244,9774,1
9775,0201244,9775,1
9776,0201244,9776,1
9777,0201244,9777,1
9778,0201244,9778,1
9779,0201244,9779,1
9780,0201244,9780,1
9781,0201244,9781,1
9782,0201244,9782,1
9783,0201244,9783,1
9784,0201244,9784,1
9785,0201244,9785,1
9786,0201244,9786,1
9787,0201244,9787,1
9788,0201244,9788,1
9789,0201244,9789,1
9790,0201244,9790,1
9791,0201244,9791,1
9792,0201244,9792,1
9793,0201244,9793,1
9794,0201244,9794,1
9795,0201244,9795,1
9796,0201244,9796,1
9797,0201244,9797,1
9798,0201244,9798,1
9799,0201244,9799,1
9800,0301245,9800,1
9801,0301245,9801,1
9802,0301245,9802,1
9803,0301245,9803,1
9804,0301245,9804,1
9805,0301245,9805,1
9806,0301245,9806,1
9807,0301245,9807,1
9808,0301245,9808,1
9809,0301245,9809,1
9810,0301245,9810,1
9811,0301245,9811,1
9812,0301245,9812,1
9813,0301245,9813,1
9814,0301245,9814,1
9815,0301245,9815,1
9816,0301245,9816,1
9817,0301245,9817,1
9818,0301245,9818,1
9819,0301245,9819,1
9820,0301245,9820,1
9821,0301245,9821,1
9822,0301245,9822,1
9823,0301245,9823,1
9824,0301245,9824,1
9825,0301245,9825,1
9826,0301245,9826,1
9827,0301245,9827,1
9828,0301245,9828,1
9829,0301245,9829,1
9830,0301245,9830,1
9831,0301245,9831,1
9832,0301245,9832,1
9833,0301245,9833,1
9834,0301245,9834,1
9835,0301245,9835,1
9836,0301245,9836,1
9837,0301245,9837,1
9838,0301245,9838,1
9839,0301245,9839,1
9840,0401246,9840,1
9841,0401246,9841,1
9842,0401246,9842,1
9843,0401246,9843,1
9844,0401246,9844,1
9845,0401246,9845,1
9846,0401246,9846,1
9847,0401246,9847,1
9848,0401246,9848,1
9849,0401246,9849,1
9850,0401246,9850,1
9851,0401246,9851,1
9852,0401246,9852,1
9853,0401246,9853,1
9854,0401246,9854,1
9855,0401246,9855,1
9856,0401246,9856,1
9857,0401246,9857,1
9858,0401246,9858,1
9859,0401246,9859,1
9860,0401246,9860,1
9861,0401246,9861,1
9862,0401246,9862,1
9863,0401246,9863,1
9864,0401246,9864,1
9865,0401246,9865,1
9866,0401246,9866,1
9867,0401246,9867,1
9868,0401246,9868,1
9869,0401246,9869,1
9870,0401246,9870,1
9871,0401246,9871,1
9872,0401246,9872,1
9873,0401246,9873,1
9874,0401246,9874,1
9875,0401246,9875,1
9876,0401246,9876,1
9877,0401246,9877,1
9878,0401246,9878,1
9879,0401246,9879,1
9880,0501247,9880,1
9881,0501247,9881,1
9882,0501247,9882,1
9883,0501247,9883,1
9884,0501247,9884,1
9885,0501247,9885,1
9886,0501247,9886,1
9887,0501247,9887,1
9888,0501247,9888,1
9889,0501247,9889,1
9890,0501247,9890,1
9891,0501247,9891,1
9892,0501247,9892,1
9893,0501247,9893,1
9894,0501247,9894,1
9895,0501247,9895,1
9896,0501247,9896,1
9897,0501247,9897,1
9898,0501247,9898,1
9899,0501247,9899,1
9900,0501247,9900,1
9901,0501247,9901,1
9902,0501247,9902,1
9903,0501247,9903,1
9904,0501247,9904,1
9905,0501247,9905,1
9906,0501247,9906,1
9907,0501247,9907,1
9908,0501247,9908,1
9909,0501247,9909,1
9910,0501247,9910,1
9911,0501247,9911,1
9912,0501247,9912,1
9913,0501247,9913,1
9914,0501247,9914,1
9915,0501247,9915,1
9916,0501247,9916,1
9917,0501247,9917,1
9918,0501247,9918,1
9919,0501247,9919,1
9920,0001248,9920,1
9921,0001248,9921,1
9922,0001248,9922,1
9923,0001248,9923,1
9924,0001248,9924,1
9925,0001248,9925,1
9926,0001248,9926,1
9927,0001248,9927,1
9928,0001248,9928,1
9929,0001248,9929,1
9930,0001248,9930,1
9931,0001248,9931,1
9932,0001248,9932,1
9933,0001248,9933,1
9934,0001248,9934,1
9935,0001248,9935,1
9936,0001248,9936,1
9937,0001248,9937,1
9938,0001248,9938,1
9939,0001248,9939,1
9940,0001248,9940,1
9941,0001248,9941,1
9942,0001248,9942,1
9943,0001248,9943,1
9944,0001248,9944,1
9945,0001248,9945,1
9946,0001248,9946,1
9947,0001248,9947,1
9948,0001248,9948,1
9949,0001248,9949,1
9950,0001248,9950,1
9951,0001248,9951,1
9952,0001248,9952,1
9953,0001248,9953,1
9954,0001248,9954,1
9955,0001248,9955,1
9956,0001248,9956,1
9957,0001248,9957,1
9958,0001248,9958,1
9959,0001248,9959,1
9960,0101249,9960,1
9961,0101249,9961,1
9962,0101249,9962,1
9963,0101249,9963,1
9964,0101249,9964,1
9965,0101249,9965,1
9966,0101249,9966,1
9967,0101249,9967,1
9968,0101249,9968,1
9969,0101249,9969,1
9970,0101249,9970,1
9971,0101249,9971,1
9972,0101249,9972,1
9973,0101249,9973,1
9974,0101249,9974,1
9975,0101249,9975,1
9976,0101249,9976,1
9977,0101249,9977,1
9978,0101249,9978,1
9979,0101249,9979,1
9980,0101249,9980,1
9981,0101249,9981,1
9982,0101249,9982,1
9983,0101249,9983,1
9984,0101249,9984,1
9985,0101249,9985,1
9986,0101249,9986,1
9987,0101249,9987,1
9988,0101249,9988,1
9989,0101249,9989,1
9990,0101249,9990,1
9991,0101249,9991,1
9992,0101249,9992,1
9993,0101249,9993,1
9994,0101249,9994,1
9995,0101249,9995,1
9996,0101249,9996,1
9997,0101249,9997,1
9998,0101249,9998,1
9999,0101249,9999,1
10000,0201250,10000,1
10001,0201250,10001,1
10002,0201250,10002,1
10003,0201250,10003,1
10004,0201250,10004,1
10005,0201250,10005,1
10006,0201250,10006,1
10007,0201250,10007,1
10008,0201250,10008,1
10009,0201250,10009,1
10010,0201250,10010,1
10011,0201250,10011,1
10012,0201250,10012,1
10013,0201250,10013,1
10014,0201250,10014,1
10015,0201250,10015,1
10016,0201250,10016,1
10017,0201250,10017,1
10018,0201250,10018,1
10019,0201250,10019,1
10020,0201250,10020,1
10021,0201250,10021,1
10022,0201250,10022,1
10023,0201250,10023,1
10024,0201250,10024,1
10025,0201250,10025,1
10026,0201250,10026,1
10027,0201250,10027,1
10028,0201250,10028,1
10029,0201250,10029,1
10030,0201250,10030,1
10031,0201250,10031,1
10032,0201250,10032,1
10033,0201250,10033,1
10034,0201250,10034,1
10035,0201250,10035,1
10036,0201250,10036,1
10037,0201250,10037,1
10038,0201250,10038,1
10039,0201250,10039,1
10040,0301251,10040,1
10041,0301251,10041,1
10042,0301251,10042,1
10043,0301251,10043,1
10044,0301251,10044,1
10045,0301251,10045,1
10046,0301251,10046,1
10047,0301251,10047,1
10048,0301251,10048,1
10049,0301251,10049,1
10050,0301251,10050,1
10051,0301251,10051,1
10052,0301251,10052,1
10053,0301251,10053,1
10054,0301251,10054,1
10055,0301251,10055,1
10056,0301251,10056,1
10057,0301251,10057,1
10058,0301251,10058,1
10059,0301251,10059,1
10060,0301251,10060,1
10061,0301251,10061,1
10062,0301251,10062,1
10063,0301251,10063,1
10064,0301251,10064,1
10065,0301251,10065,1
10066,0301251,10066,1
10067,0301251,10067,1
10068,0301251,10068,1
10069,0301251,10069,1
10070,0301251,10070,1
10071,0301251,10071,1
10072,0301251,10072,1
10073,0301251,10073,1
10074,0301251,10074,1
10075,0301251,10075,1
10076,0301251,10076,1
10077,0301251,10077,1
10078,0301251,10078,1
10079,0301251,10079,1
10080,0401252,10080,1
10081,0401252,10081,1
10082,0401252,10082,1
10083,0401252,10083,1
10084,0401252,10084,1
10085,0401252,10085,1
10086,0401252,10086,1
10087,0401252,10087,1
10088,0401252,10088,1
10089,0401252,10089,1
10090,0401252,10090,1
10091,0401252,10091,1
10092,0401252,10092,1
10093,0401252,10093,1
10094,0401252,10094,1
10095,0401252,10095,1
10096,0401252,10096,1
10097,0401252,10097,1
10098,0401252,10098,1
10099,0401252,10099,1
10100,0401252,10100,1
10101,0401252,10101,1
10102,0401252,10102,1
10103,0401252,10103,1
10104,0401252,10104,1
10105,0401252,10105,1
10106,0401252,10106,1
10107,0401252,10107,1
10108,0401252,10108,1
10109,0401252,10109,1
10110,0401252,10110,1
10111,0401252,10111,1
10112,0401252,10112,1
10113,0401252,10113,1
10114,0401252,10114,1
10115,0401252,10115,1
10116,0401252,10116,1
10117,0401252,10117,1
10118,0401252,10118,1
10119,0401252,10119,1
10120,0501253,10120,1
10121,0501253,10121,1
10122,0501253,10122,1
10123,0501253,10123,1
10124,0501253,10124,1
10125,0501253,10125,1
10126,0501253,10126,1
10127,0501253,10127,1
10128,0501253,10128,1
10129,0501253,10129,1
10130,0501253,10130,1
10131,0501253,10131,1
10132,0501253,10132,1
10133,0501253,10133,1
10134,0501253,10134,1
10135,0501253,10135,1
10136,0501253,10136,1
10137,0501253,10137,1
10138,0501253,10138,1
10139,0501253,10139,1
10140,0501253,10140,1
10141,0501253,10141,1
10142,0501253,10142,1
10143,0501253,10143,1
10144,0501253,10144,1
10145,0501253,10145,1
10146,0501253,10146,1
10147,0501253,10147,1
10148,0501253,10148,1
10149,0501253,10149,1
10150,0501253,10150,1
10151,0501253,10151,1
10152,0501253,10152,1
10153,0501253,10153,1
10154,0501253,10154,1
10155,0501253,10155,1
10156,0501253,10156,1
10157,0501253,10157,1
10158,0501253,10158,1
10159,0501253,10159,1
10160,0001254,10160,1
10161,0001254,10161,1
10162,0001254,10162,1
10163,0001254,10163,1
10164,0001254,10164,1
10165,0001254,10165,1
10166,0001254,10166,1
10167,0001254,10167,1
10168,0001254,10168,1
10169,0001254,10169,1
10170,0001254,10170,1
10171,0001254,10171,1
10172,0001254,10172,1
10173,0001254,10173,1
10174,0001254,10174,1
10175,0001254,10175,1
10176,0001254,10176,1
10177,0001254,10177,1
10178,0001254,10178,1
10179,0001254,10179,1
10180,0001254,10180,1
10181,0001254,10181,1
10182,0001254,10182,1
10183,0001254,10183,1
10184,0001254,10184,1
10185,0001254,10185,1
10186,0001254,10186,1
10187,0001254,10187,1
10188,0001254,10188,1
10189,0001254,10189,1
10190,0001254,10190,1
10191,0001254,10191,1
10192,0001254,10192,1
10193,0001254,10193,1
10194,0001254,10194,1
10195,0001254,10195,1
10196,0001254,10196,1
10197,0001254,10197,1
10198,0001254,10198,1
10199,0001254,10199,1
10200,0101255,10200,1
10201,0101255,10201,1
10202,0101255,10202,1
10203,0101255,10203,1
10204,0101255,10204,1
10205,0101255,10205,1
10206,0101255,10206,1
10207,0101255,10207,1
10208,0101255,10208,1
10209,0101255,10209,1
10210,0101255,10210,1
10211,0101255,10211,1
10212,0101255,10212,1
10213,0101255,10213,1
10214,0101255,10214,1
10215,0101255,10215,1
10216,0101255,10216,1
10217,0101255,10217,1
10218,0101255,10218,1
10219,0101255,10219,1
10220,0101255,10220,1
10221,0101255,10221,1
10222,0101255,10222,1
10223,0101255,10223,1
10224,0101255,10224,1
10225,0101255,10225,1
10226,0101255,10226,1
10227,0101255,10227,1
10228,0101255,10228,1
10229,0101255,10229,1
10230,0101255,10230,1
10231,0101255,10231,1
10232,0101255,10232,1
10233,0101255,10233,1
10234,0101255,10234,1
10235,0101255,10235,1
10236,0101255,10236,1
10237,0101255,10237,1
10238,0101255,10238,1
10239,0101255,10239,1
10240,0201256,10240,1
10241,0201256,10241,1
10242,0201256,10242,1
10243,0201256,10243,1
10244,0201256,10244,1
10245,0201256,10245,1
10246,0201256,10246,1
10247,0201256,10247,1
10248,0201256,10248,1
10249,0201256,10249,1
10250,0201256,10250,1
10251,0201256,10251,1
10252,0201256,10252,1
10253,0201256,10253,1
10254,0201256,10254,1
10255,0201256,10255,1
10256,0201256,10256,1
10257,0201256,10257,1
10258,0201256,10258,1
10259,0201256,10259,1
10260,0201256,10260,1
10261,0201256,10261,1
10262,0201256,10262,1
10263,0201256,10263,1
10264,0201256,10264,1
10265,0201256,10265,1
10266,0201256,10266,1
10267,0201256,10267,1
10268,0201256,10268,1
10269,0201256,10269,1
10270,0201256,10270,1
10271,0201256,10271,1
10272,0201256,10272,1
10273,0201256,10273,1
10274,0201256,10274,1
10275,0201256,10275,1
10276,0201256,10276,1
10277,0201256,10277,1
10278,0201256,10278,1
10279,0201256,10279,1
10280,0301257,10280,1
10281,0301257,10281,1
10282,0301257,10282,1
10283,0301257,10283,1
10284,0301257,10284,1
10285,0301257,10285,1
10286,0301257,10286,1
10287,0301257,10287,1
10288,0301257,10288,1
10289,0301257,10289,1
10290,0301257,10290,1
10291,0301257,10291,1
10292,0301257,10292,1
10293,0301257,10293,1
10294,0301257,10294,1
10295,0301257,10295,1
10296,0301257,10296,1
10297,0301257,10297,1
10298,0301257,10298,1
10299,0301257,10299,1
10300,0301257,10300,1
10301,0301257,10301,1
10302,0301257,10302,1
10303,0301257,10303,1
10304,0301257,10304,1
10305,0301257,10305,1
10306,0301257,10306,1
10307,0301257,10307,1
10308,0301257,10308,1
10309,0301257,10309,1
10310,0301257,10310,1
10311,0301257,10311,1
10312,0301257,10312,1
10313,0301257,10313,1
10314,0301257,10314,1
10315,0301257,10315,1
10316,0301257,10316,1
10317,0301257,10317,1
10318,0301257,10318,1
10319,0301257,10319,1
10320,0401258,10320,1
10321,0401258,10321,1
10322,0401258,10322,1
10323,0401258,10323,1
10324,0401258,10324,1
10325,0401258,10325,1
10326,0401258,10326,1
10327,0401258,10327,1
10328,0401258,10328,1
10329,0401258,10329,1
10330,0401258,10330,1
10331,0401258,10331,1
10332,0401258,10332,1
10333,0401258,10333,1
10334,0401258,10334,1
10335,0401258,10335,1
10336,0401258,10336,1
10337,0401258,10337,1
10338,0401258,10338,1
10339,0401258,10339,1
10340,0401258,10340,1
10341,0401258,10341,1
10342,0401258,10342,1
10343,0401258,10343,1
10344,0401258,10344,1
10345,0401258,10345,1
10346,0401258,10346,1
10347,0401258,10347,1
10348,0401258,10348,1
10349,0401258,10349,1
10350,0401258,10350,1
10351,0401258,10351,1
10352,0401258,10352,1
10353,0401258,10353,1
10354,0401258,10354,1
10355,0401258,10355,1
10356,0401258,10356,1
10357,0401258,10357,1
10358,0401258,10358,1
10359,0401258,10359,1
10360,0501259,10360,1
10361,0501259,10361,1
10362,0501259,10362,1
10363,0501259,10363,1
10364,0501259,10364,1
10365,0501259,10365,1
10366,0501259,10366,1
10367,0501259,10367,1
10368,0501259,10368,1
10369,0501259,10369,1
10370,0501259,10370,1
10371,0501259,10371,1
10372,0501259,10372,1
10373,0501259,10373,1
10374,0501259,10374,1
10375,0501259,10375,1
10376,0501259,10376,1
10377,0501259,10377,1
10378,0501259,10378,1
10379,0501259,10379,1
10380,0501259,10380,1
10381,0501259,10381,1
10382,0501259,10382,1
10383,0501259,10383,1
10384,0501259,10384,1
10385,0501259,10385,1
10386,0501259,10386,1
10387,0501259,10387,1
10388,0501259,10388,1
10389,0501259,10389,1
10390,0501259,10390,1
10391,0501259,10391,1
10392,0501259,10392,1
10393,0501259,10393,1
10394,0501259,10394,1
10395,0501259,10395,1
10396,0501259,10396,1
10397,0501259,10397,1
10398,0501259,10398,1
10399,0501259,10399,1
10400,0001260,10400,1
10401,0001260,10401,1
10402,0001260,10402,1
10403,0001260,10403,1
10404,0001260,10404,1
10405,0001260,10405,1
10406,0001260,10406,1
10407,0001260,10407,1
10408,0001260,10408,1
10409,0001260,10409,1
10410,0001260,10410,1
10411,0001260,10411,1
10412,0001260,10412,1
10413,0001260,10413,1
10414,0001260,10414,1
10415,0001260,10415,1
10416,0001260,10416,1
10417,0001260,10417,1
10418,0001260,10418,1
10419,0001260,10419,1
10420,0001260,10420,1
10421,0001260,10421,1
10422,0001260,10422,1
10423,0001260,10423,1
10424,0001260,10424,1
10425,0001260,10425,1
10426,0001260,10426,1
10427,0001260,10427,1
10428,0001260,10428,1
10429,0001260,10429,1
10430,0001260,10430,1
10431,0001260,10431,1
10432,0001260,10432,1
10433,0001260,10433,1
10434,0001260,10434,1
10435,0001260,10435,1
10436,0001260,10436,1
10437,0001260,10437,1
10438,0001260,10438,1
10439,0001260,10439,1
10440,0101261,10440,1
10441,0101261,10441,1
10442,0101261,10442,1
10443,0101261,10443,1
10444,0101261,10444,1
10445,0101261,10445,1
10446,0101261,10446,1
10447,0101261,10447,1
10448,0101261,10448,1
10449,0101261,10449,1
10450,0101261,10450,1
10451,0101261,10451,1
10452,0101261,10452,1
10453,0101261,10453,1
10454,0101261,10454,1
10455,0101261,10455,1
10456,0101261,10456,1
10457,0101261,10457,1
10458,0101261,10458,1
10459,0101261,10459,1
10460,0101261,10460,1
10461,0101261,10461,1
10462,0101261,10462,1
10463,0101261,10463,1
10464,0101261,10464,1
10465,0101261,10465,1
10466,0101261,10466,1
10467,0101261,10467,1
10468,0101261,10468,1
10469,0101261,10469,1
10470,0101261,10470,1
10471,0101261,10471,1
10472,0101261,10472,1
10473,0101261,10473,1
10474,0101261,10474,1
10475,0101261,10475,1
10476,0101261,10476,1
10477,0101261,10477,1
10478,0101261,10478,1
10479,0101261,10479,1
10480,0201262,10480,1
10481,0201262,10481,1
10482,0201262,10482,1
10483,0201262,10483,1
10484,0201262,10484,1
10485,0201262,10485,1
10486,0201262,10486,1
10487,0201262,10487,1
10488,0201262,10488,1
10489,0201262,10489,1
10490,0201262,10490,1
10491,0201262,10491,1
10492,0201262,10492,1
10493,0201262,10493,1
10494,0201262,10494,1
10495,0201262,10495,1
10496,0201262,10496,1
10497,0201262,10497,1
10498,0201262,10498,1
10499,0201262,10499,1
10500,0201262,10500,1
10501,0201262,10501,1
10502,0201262,10502,1
10503,0201262,10503,1
10504,0201262,10504,1
10505,0201262,10505,1
10506,0201262,10506,1
10507,0201262,10507,1
