id,issn,title,author,version,publish_date,link
5854,58167862,xxxx 对 yyy 有重大影响,傅平安,15,2014-01-22,www.xxxxx.com
5855,69826728,xxxxx 浅析,傅平安,11,1995-02-01,www.xxxxx.com
5856,10603819,xxxxx 小议,傅平安,19,2011-08-01,www.xxxxx.com
5857,10603819,xxxxx 刍议,傅平安,7,2016-05-19,www.xxxxx.com
5858,02571559,xxx 在 zzz 时促进了 yyy,傅平安,23,1996-03-14,www.xxxxx.com
5859,72440573,论 xxxx,傅平安,24,2017-12-28,www.xxxxx.com
5860,02571559,xxx 在 zzz 时促进了 yyy,傅平安,14,2022-01-02,www.xxxxx.com
5861,69826728,xxxx 对 yyy 有重大影响,傅平安,1,2008-08-28,www.xxxxx.com
5862,72440573,xxxx 对 yyy 有重大影响,傅平安,3,1991-12-06,www.xxxxx.com
5863,58167862,xxx improves yyy,傅平安,15,2023-06-20,www.xxxxx.com
5864,10603819,xxxxx 浅析,傅平安,18,1993-12-11,www.xxxxx.com
5865,10603819,xxxx 对 yyy 有重大影响,傅平安,2,2020-04-06,www.xxxxx.com
5866,72440573,论 xxxx,傅平安,19,2009-03-18,www.xxxxx.com
5867,72440573,xxxxx 小议,傅平安,13,1997-06-13,www.xxxxx.com
5868,69826728,xxxx 对 yyy 有重大影响,傅平安,21,2007-09-03,www.xxxxx.com
5869,69826728,论 xxxx,傅平安,4,2003-10-24,www.xxxxx.com
5870,10603819,论 xxxx,傅平安,14,2010-05-05,www.xxxxx.com
5871,58167862,论 xxxx,傅平安,21,2022-08-16,www.xxxxx.com
5872,96546119,xxxxx 浅析,傅平安,13,1996-08-18,www.xxxxx.com
5873,72440573,论 xxxx,傅平安,14,1998-07-24,www.xxxxx.com
5874,96546119,论 xxxxx 在 xxxxx 中的应用,傅平安,12,1994-02-20,www.xxxxx.com
5875,10603819,xxxxx 刍议,傅平安,16,2017-07-24,www.xxxxx.com
5876,58167862,xxxxx 小议,傅平安,15,2009-03-16,www.xxxxx.com
5877,96546119,xxxxx 浅析,傅平安,7,2007-06-20,www.xxxxx.com
5878,72440573,xxxx 对 yyy 有重大影响,傅平安,8,2014-08-05,www.xxxxx.com
5879,58167862,论 xxxx,傅平安,5,2015-07-25,www.xxxxx.com
5880,72440573,xxx 在 zzz 时促进了 yyy,徐英楠,4,2022-03-05,www.xxxxx.com
5881,96546119,xxx improves yyy,徐英楠,20,1992-08-01,www.xxxxx.com
5882,58167862,xxx has facilitated yyy,徐英楠,12,1999-09-26,www.xxxxx.com
5883,02571559,xxxx 对 yyy 有重大影响,徐英楠,15,2006-11-22,www.xxxxx.com
5884,58167862,xxx improves yyy,徐英楠,24,2012-11-18,www.xxxxx.com
5885,02571559,xxxxx 小议,徐英楠,2,2011-07-03,www.xxxxx.com
5886,69826728,xxxx 对 yyy 有重大影响,徐英楠,11,2007-02-18,www.xxxxx.com
5887,10603819,xxx 在 zzz 时促进了 yyy,徐英楠,6,2015-01-19,www.xxxxx.com
5888,72440573,论 xxxxx 在 xxxxx 中的应用,徐英楠,7,2008-05-27,www.xxxxx.com
5889,96546119,xxx has facilitated yyy,徐英楠,22,2012-09-28,www.xxxxx.com
5890,58167862,xxxx 对 yyy 有重大影响,徐英楠,11,2013-04-01,www.xxxxx.com
5891,58167862,xxx has facilitated yyy,徐英楠,20,1997-12-22,www.xxxxx.com
5892,72440573,xxx improves yyy,徐英楠,5,1995-06-26,www.xxxxx.com
5893,02571559,xxx 在 zzz 时促进了 yyy,徐英楠,9,2005-11-27,www.xxxxx.com
5894,10603819,xxx improves yyy,徐英楠,20,2003-01-09,www.xxxxx.com
5895,72440573,xxxxx 浅析,徐英楠,8,2022-11-20,www.xxxxx.com
5896,10603819,xxxxx 刍议,徐英楠,17,2013-02-03,www.xxxxx.com
5897,10603819,论 xxxx,徐英楠,17,2009-01-10,www.xxxxx.com
5898,69826728,xxx has facilitated yyy,徐英楠,20,2016-10-09,www.xxxxx.com
5899,02571559,xxxxx 小议,徐英楠,16,2000-01-14,www.xxxxx.com
5900,10603819,xxxx 对 yyy 有重大影响,徐英楠,3,2008-09-09,www.xxxxx.com
5901,58167862,xxxx 对 yyy 有重大影响,徐英楠,8,2008-01-05,www.xxxxx.com
5902,72440573,xxxxx 浅析,徐英楠,8,1990-12-23,www.xxxxx.com
5903,72440573,xxx has facilitated yyy,徐英楠,9,2004-02-10,www.xxxxx.com
5904,96546119,xxxx 对 yyy 有重大影响,徐英楠,6,1990-07-15,www.xxxxx.com
5905,69826728,xxxxx 小议,徐英楠,20,1998-10-02,www.xxxxx.com
5906,10603819,xxx improves yyy,徐英楠,22,2009-12-25,www.xxxxx.com
5907,96546119,xxxx 对 yyy 有重大影响,徐英楠,10,2007-07-27,www.xxxxx.com
5908,10603819,xxxxx 浅析,徐英楠,10,1995-05-16,www.xxxxx.com
5909,96546119,xxxxx 刍议,徐英楠,17,1999-10-09,www.xxxxx.com
5910,96546119,xxxxx 刍议,徐英楠,15,2017-04-22,www.xxxxx.com
5911,02571559,xxx has facilitated yyy,徐英楠,10,2011-05-22,www.xxxxx.com
5912,69826728,论 xxxx,徐英楠,17,2011-05-15,www.xxxxx.com
5913,02571559,xxx 在 zzz 时促进了 yyy,徐英楠,24,2012-09-15,www.xxxxx.com
5914,96546119,xxx has facilitated yyy,徐英楠,9,2020-08-16,www.xxxxx.com
5915,02571559,论 xxxxx 在 xxxxx 中的应用,徐英楠,18,2000-04-22,www.xxxxx.com
5916,10603819,xxx improves yyy,徐英楠,22,2002-03-25,www.xxxxx.com
5917,96546119,xxx has facilitated yyy,徐英楠,15,2015-05-01,www.xxxxx.com
5918,10603819,xxx 在 zzz 时促进了 yyy,徐英楠,2,1995-11-25,www.xxxxx.com
5919,10603819,xxx improves yyy,徐英楠,24,2015-11-09,www.xxxxx.com
5920,69826728,xxxxx 小议,邓绿柏,17,1999-11-07,www.xxxxx.com
5921,10603819,论 xxxx,邓绿柏,16,2009-10-23,www.xxxxx.com
5922,96546119,xxx improves yyy,邓绿柏,20,1997-10-21,www.xxxxx.com
5923,69826728,论 xxxxx 在 xxxxx 中的应用,邓绿柏,14,2016-10-08,www.xxxxx.com
5924,69826728,xxxx 对 yyy 有重大影响,邓绿柏,19,2016-09-22,www.xxxxx.com
5925,10603819,xxxxx 小议,邓绿柏,21,2011-09-03,www.xxxxx.com
5926,58167862,xxx 在 zzz 时促进了 yyy,邓绿柏,1,2014-12-15,www.xxxxx.com
5927,02571559,xxxxx 小议,邓绿柏,5,1992-05-16,www.xxxxx.com
5928,02571559,xxxxx 刍议,邓绿柏,12,2015-01-22,www.xxxxx.com
5929,69826728,xxxx 对 yyy 有重大影响,邓绿柏,22,1990-09-05,www.xxxxx.com
5930,72440573,xxxxx 刍议,邓绿柏,22,1990-10-25,www.xxxxx.com
5931,58167862,xxx improves yyy,邓绿柏,10,1999-05-24,www.xxxxx.com
5932,58167862,xxx 在 zzz 时促进了 yyy,邓绿柏,20,2001-03-14,www.xxxxx.com
5933,96546119,论 xxxxx 在 xxxxx 中的应用,邓绿柏,1,2019-12-23,www.xxxxx.com
5934,72440573,xxx has facilitated yyy,邓绿柏,22,2017-12-06,www.xxxxx.com
5935,58167862,xxxxx 刍议,邓绿柏,6,2002-05-17,www.xxxxx.com
5936,02571559,论 xxxx,邓绿柏,7,1998-04-14,www.xxxxx.com
5937,02571559,xxxx 对 yyy 有重大影响,邓绿柏,24,2015-12-21,www.xxxxx.com
5938,10603819,xxxxx 小议,邓绿柏,4,2007-06-08,www.xxxxx.com
5939,72440573,xxxxx 小议,邓绿柏,12,2016-06-04,www.xxxxx.com
5940,96546119,xxx 在 zzz 时促进了 yyy,邓绿柏,21,2006-03-26,www.xxxxx.com
5941,10603819,xxxxx 小议,邓绿柏,8,1998-04-21,www.xxxxx.com
5942,02571559,xxxxx 刍议,邓绿柏,21,1990-01-15,www.xxxxx.com
5943,69826728,xxx 在 zzz 时促进了 yyy,邓绿柏,8,2010-02-01,www.xxxxx.com
5944,58167862,论 xxxxx 在 xxxxx 中的应用,邓绿柏,20,1994-08-13,www.xxxxx.com
5945,10603819,xxxx 对 yyy 有重大影响,邓绿柏,3,2006-06-15,www.xxxxx.com
5946,02571559,xxx 在 zzz 时促进了 yyy,邓绿柏,19,1999-04-17,www.xxxxx.com
5947,10603819,xxxxx 小议,邓绿柏,3,1994-08-07,www.xxxxx.com
5948,58167862,论 xxxxx 在 xxxxx 中的应用,邓绿柏,21,2002-11-11,www.xxxxx.com
5949,58167862,论 xxxx,邓绿柏,7,2010-07-27,www.xxxxx.com
5950,10603819,xxx has facilitated yyy,邓绿柏,9,2005-08-21,www.xxxxx.com
5951,69826728,xxxx 对 yyy 有重大影响,邓绿柏,23,2000-09-03,www.xxxxx.com
5952,02571559,论 xxxxx 在 xxxxx 中的应用,邓绿柏,23,1997-12-07,www.xxxxx.com
5953,72440573,xxxxx 浅析,邓绿柏,23,2022-01-07,www.xxxxx.com
5954,96546119,xxxx 对 yyy 有重大影响,邓绿柏,10,2016-03-28,www.xxxxx.com
5955,96546119,xxx improves yyy,邓绿柏,4,2017-11-24,www.xxxxx.com
5956,58167862,xxx 在 zzz 时促进了 yyy,邓绿柏,7,2013-01-20,www.xxxxx.com
5957,69826728,xxx has facilitated yyy,邓绿柏,21,2009-10-16,www.xxxxx.com
5958,58167862,xxxxx 小议,邓绿柏,1,2003-08-14,www.xxxxx.com
5959,96546119,xxx 在 zzz 时促进了 yyy,邓绿柏,16,2004-05-21,www.xxxxx.com
5960,72440573,xxx 在 zzz 时促进了 yyy,孙雁卉,17,2012-07-22,www.xxxxx.com
5961,96546119,xxx improves yyy,孙雁卉,15,2017-10-12,www.xxxxx.com
5962,02571559,xxxxx 浅析,孙雁卉,20,2000-10-13,www.xxxxx.com
5963,58167862,论 xxxxx 在 xxxxx 中的应用,孙雁卉,24,2005-03-02,www.xxxxx.com
5964,02571559,xxx 在 zzz 时促进了 yyy,孙雁卉,14,2014-06-01,www.xxxxx.com
5965,96546119,xxx has facilitated yyy,孙雁卉,19,2001-04-18,www.xxxxx.com
5966,69826728,论 xxxxx 在 xxxxx 中的应用,孙雁卉,9,2016-03-09,www.xxxxx.com
5967,69826728,xxxx 对 yyy 有重大影响,孙雁卉,19,1991-07-18,www.xxxxx.com
5968,96546119,xxx 在 zzz 时促进了 yyy,孙雁卉,20,1993-11-01,www.xxxxx.com
5969,02571559,xxx improves yyy,孙雁卉,22,2000-07-19,www.xxxxx.com
5970,10603819,xxx has facilitated yyy,孙雁卉,19,1996-08-27,www.xxxxx.com
5971,58167862,xxx has facilitated yyy,孙雁卉,19,2002-12-10,www.xxxxx.com
5972,02571559,xxxxx 小议,孙雁卉,24,2015-09-28,www.xxxxx.com
5973,10603819,xxxx 对 yyy 有重大影响,孙雁卉,19,1994-07-23,www.xxxxx.com
5974,10603819,论 xxxx,孙雁卉,22,2006-05-01,www.xxxxx.com
5975,58167862,xxx improves yyy,孙雁卉,10,1997-05-14,www.xxxxx.com
5976,10603819,xxxx 对 yyy 有重大影响,孙雁卉,23,2017-11-07,www.xxxxx.com
5977,96546119,xxxxx 刍议,孙雁卉,21,2011-07-24,www.xxxxx.com
5978,72440573,xxxxx 小议,孙雁卉,8,2000-10-27,www.xxxxx.com
5979,02571559,xxx improves yyy,孙雁卉,3,2012-09-13,www.xxxxx.com
5980,10603819,xxxxx 浅析,孙雁卉,22,2019-02-04,www.xxxxx.com
5981,69826728,xxx has facilitated yyy,孙雁卉,3,2016-05-14,www.xxxxx.com
5982,96546119,论 xxxxx 在 xxxxx 中的应用,孙雁卉,2,2008-03-13,www.xxxxx.com
5983,72440573,论 xxxx,孙雁卉,21,1998-11-10,www.xxxxx.com
5984,72440573,xxxx 对 yyy 有重大影响,孙雁卉,23,2011-06-25,www.xxxxx.com
5985,58167862,论 xxxx,孙雁卉,18,1994-02-14,www.xxxxx.com
5986,72440573,xxx 在 zzz 时促进了 yyy,孙雁卉,21,2020-12-25,www.xxxxx.com
5987,72440573,xxx improves yyy,孙雁卉,3,2007-12-11,www.xxxxx.com
5988,58167862,论 xxxx,孙雁卉,23,1999-02-02,www.xxxxx.com
5989,02571559,xxx improves yyy,孙雁卉,6,1993-08-02,www.xxxxx.com
5990,02571559,xxxxx 刍议,孙雁卉,7,1993-02-01,www.xxxxx.com
5991,02571559,xxxxx 小议,孙雁卉,17,2016-12-15,www.xxxxx.com
5992,72440573,xxxx 对 yyy 有重大影响,孙雁卉,19,2005-08-04,www.xxxxx.com
5993,10603819,xxxxx 浅析,孙雁卉,7,2005-06-26,www.xxxxx.com
5994,72440573,xxx 在 zzz 时促进了 yyy,孙雁卉,11,2014-03-23,www.xxxxx.com
5995,72440573,xxxxx 刍议,孙雁卉,20,2002-08-26,www.xxxxx.com
5996,72440573,xxx improves yyy,孙雁卉,10,2022-08-02,www.xxxxx.com
5997,96546119,论 xxxxx 在 xxxxx 中的应用,孙雁卉,24,2012-11-01,www.xxxxx.com
5998,69826728,xxxx 对 yyy 有重大影响,孙雁卉,3,1995-06-15,www.xxxxx.com
5999,72440573,xxxxx 刍议,孙雁卉,23,2001-12-18,www.xxxxx.com
6000,02571559,论 xxxx,孔白柏,13,1998-10-14,www.xxxxx.com
6001,58167862,xxx improves yyy,孔白柏,22,2016-04-17,www.xxxxx.com
6002,72440573,xxx has facilitated yyy,孔白柏,14,2020-08-17,www.xxxxx.com
6003,96546119,xxxxx 刍议,孔白柏,19,1996-09-18,www.xxxxx.com
6004,96546119,xxx has facilitated yyy,孔白柏,9,2008-03-12,www.xxxxx.com
6005,10603819,论 xxxx,孔白柏,5,2020-08-04,www.xxxxx.com
6006,96546119,xxxxx 小议,孔白柏,7,2012-04-05,www.xxxxx.com
6007,96546119,xxxx 对 yyy 有重大影响,孔白柏,5,2023-04-25,www.xxxxx.com
6008,02571559,论 xxxxx 在 xxxxx 中的应用,孔白柏,7,1992-01-01,www.xxxxx.com
6009,58167862,论 xxxx,孔白柏,7,2009-12-06,www.xxxxx.com
6010,72440573,xxx has facilitated yyy,孔白柏,3,1993-06-10,www.xxxxx.com
6011,69826728,xxxxx 浅析,孔白柏,9,1997-06-24,www.xxxxx.com
6012,10603819,xxx improves yyy,孔白柏,5,2018-04-26,www.xxxxx.com
6013,10603819,论 xxxxx 在 xxxxx 中的应用,孔白柏,11,2015-08-28,www.xxxxx.com
6014,69826728,xxxxx 小议,孔白柏,22,1994-12-17,www.xxxxx.com
6015,02571559,论 xxxx,孔白柏,11,1996-09-20,www.xxxxx.com
6016,02571559,xxx improves yyy,孔白柏,7,2010-01-26,www.xxxxx.com
6017,96546119,xxx 在 zzz 时促进了 yyy,孔白柏,11,2022-06-08,www.xxxxx.com
6018,96546119,xxx improves yyy,孔白柏,16,2018-07-18,www.xxxxx.com
6019,58167862,xxxxx 刍议,孔白柏,1,2020-01-27,www.xxxxx.com
6020,69826728,xxx has facilitated yyy,孔白柏,5,2002-08-08,www.xxxxx.com
6021,58167862,xxx has facilitated yyy,孔白柏,6,2016-08-05,www.xxxxx.com
6022,58167862,xxxxx 浅析,孔白柏,11,2007-05-13,www.xxxxx.com
6023,10603819,xxxxx 刍议,孔白柏,19,2014-03-22,www.xxxxx.com
6024,96546119,xxx has facilitated yyy,孔白柏,11,2021-11-26,www.xxxxx.com
6025,58167862,xxx has facilitated yyy,孔白柏,23,2017-03-16,www.xxxxx.com
6026,02571559,xxxxx 小议,孔白柏,16,1994-11-20,www.xxxxx.com
6027,02571559,xxxxx 浅析,孔白柏,11,2006-06-04,www.xxxxx.com
6028,10603819,xxx 在 zzz 时促进了 yyy,孔白柏,8,1999-03-26,www.xxxxx.com
6029,72440573,xxxxx 浅析,孔白柏,19,2015-03-22,www.xxxxx.com
6030,02571559,xxxxx 刍议,孔白柏,19,2017-10-10,www.xxxxx.com
6031,02571559,xxx improves yyy,孔白柏,15,1991-08-20,www.xxxxx.com
6032,69826728,论 xxxx,孔白柏,5,2014-06-11,www.xxxxx.com
6033,58167862,xxxxx 浅析,孔白柏,14,1991-02-07,www.xxxxx.com
6034,10603819,xxx improves yyy,孔白柏,13,1999-09-23,www.xxxxx.com
6035,10603819,论 xxxxx 在 xxxxx 中的应用,孔白柏,10,1998-02-15,www.xxxxx.com
6036,69826728,论 xxxx,孔白柏,16,2015-08-16,www.xxxxx.com
6037,69826728,xxxx 对 yyy 有重大影响,孔白柏,16,2013-02-19,www.xxxxx.com
6038,72440573,论 xxxx,孔白柏,22,1993-05-21,www.xxxxx.com
6039,69826728,xxxxx 小议,孔白柏,1,1994-11-03,www.xxxxx.com
6040,10603819,xxxx 对 yyy 有重大影响,王涵雁,4,2007-05-04,www.xxxxx.com
6041,58167862,论 xxxx,王涵雁,20,2007-01-05,www.xxxxx.com
6042,69826728,xxx has facilitated yyy,王涵雁,17,1997-03-10,www.xxxxx.com
6043,72440573,xxxx 对 yyy 有重大影响,王涵雁,10,2011-07-21,www.xxxxx.com
6044,10603819,xxx 在 zzz 时促进了 yyy,王涵雁,18,2000-04-03,www.xxxxx.com
6045,58167862,xxxxx 刍议,王涵雁,9,2013-11-22,www.xxxxx.com
6046,02571559,xxx 在 zzz 时促进了 yyy,王涵雁,3,2023-06-09,www.xxxxx.com
6047,72440573,xxx has facilitated yyy,王涵雁,22,2005-03-19,www.xxxxx.com
6048,02571559,论 xxxxx 在 xxxxx 中的应用,王涵雁,12,2015-05-01,www.xxxxx.com
6049,58167862,xxxxx 浅析,王涵雁,17,2011-05-25,www.xxxxx.com
6050,10603819,论 xxxx,王涵雁,9,2009-03-15,www.xxxxx.com
6051,96546119,xxx improves yyy,王涵雁,12,2022-02-05,www.xxxxx.com
6052,02571559,xxxxx 浅析,王涵雁,22,2006-01-14,www.xxxxx.com
6053,69826728,xxxxx 小议,王涵雁,13,2018-11-09,www.xxxxx.com
6054,10603819,xxxxx 小议,王涵雁,9,1996-04-18,www.xxxxx.com
6055,58167862,xxxxx 浅析,王涵雁,17,1992-09-20,www.xxxxx.com
6056,58167862,xxxx 对 yyy 有重大影响,王涵雁,9,2009-04-14,www.xxxxx.com
6057,02571559,xxx has facilitated yyy,王涵雁,13,1990-11-20,www.xxxxx.com
6058,69826728,xxxxx 小议,王涵雁,15,2002-08-13,www.xxxxx.com
6059,10603819,xxx has facilitated yyy,王涵雁,6,1991-01-02,www.xxxxx.com
6060,96546119,xxx improves yyy,王涵雁,16,2016-08-15,www.xxxxx.com
6061,96546119,xxxxx 小议,王涵雁,21,2014-10-14,www.xxxxx.com
6062,69826728,论 xxxxx 在 xxxxx 中的应用,王涵雁,13,2003-07-03,www.xxxxx.com
6063,02571559,xxxxx 浅析,王涵雁,2,2010-02-08,www.xxxxx.com
6064,10603819,xxxxx 浅析,王涵雁,12,1990-10-16,www.xxxxx.com
6065,58167862,xxx improves yyy,王涵雁,21,1997-12-10,www.xxxxx.com
6066,96546119,xxx improves yyy,王涵雁,21,2009-04-21,www.xxxxx.com
6067,69826728,xxx improves yyy,王涵雁,4,1993-02-05,www.xxxxx.com
6068,02571559,xxx has facilitated yyy,王涵雁,22,1997-02-12,www.xxxxx.com
6069,10603819,xxx 在 zzz 时促进了 yyy,王涵雁,7,2020-06-25,www.xxxxx.com
6070,10603819,xxx 在 zzz 时促进了 yyy,王涵雁,4,1991-10-11,www.xxxxx.com
6071,69826728,论 xxxxx 在 xxxxx 中的应用,王涵雁,12,2002-12-02,www.xxxxx.com
6072,58167862,论 xxxx,王涵雁,16,2014-01-15,www.xxxxx.com
6073,10603819,xxx has facilitated yyy,王涵雁,24,2005-01-24,www.xxxxx.com
6074,96546119,xxxxx 浅析,王涵雁,20,2005-10-26,www.xxxxx.com
6075,10603819,xxxx 对 yyy 有重大影响,王涵雁,24,1997-03-11,www.xxxxx.com
6076,02571559,xxx has facilitated yyy,王涵雁,8,2001-02-01,www.xxxxx.com
6077,96546119,xxx improves yyy,王涵雁,1,1991-10-17,www.xxxxx.com
6078,02571559,论 xxxx,王涵雁,20,2008-01-15,www.xxxxx.com
6079,72440573,xxxxx 刍议,王涵雁,2,1991-05-17,www.xxxxx.com
6080,72440573,xxx improves yyy,魏合乐,1,2021-04-10,www.xxxxx.com
6081,10603819,xxx 在 zzz 时促进了 yyy,魏合乐,18,2013-04-06,www.xxxxx.com
6082,58167862,xxx 在 zzz 时促进了 yyy,魏合乐,7,2021-05-06,www.xxxxx.com
6083,02571559,xxxxx 刍议,魏合乐,19,2022-03-22,www.xxxxx.com
6084,69826728,xxx improves yyy,魏合乐,9,2021-11-19,www.xxxxx.com
6085,72440573,xxxxx 小议,魏合乐,15,1992-09-23,www.xxxxx.com
6086,69826728,xxx has facilitated yyy,魏合乐,23,2018-11-14,www.xxxxx.com
6087,10603819,xxx has facilitated yyy,魏合乐,14,2016-12-19,www.xxxxx.com
6088,96546119,论 xxxxx 在 xxxxx 中的应用,魏合乐,4,2011-11-22,www.xxxxx.com
6089,10603819,xxx 在 zzz 时促进了 yyy,魏合乐,8,2000-01-16,www.xxxxx.com
6090,02571559,xxxx 对 yyy 有重大影响,魏合乐,14,1990-07-08,www.xxxxx.com
6091,58167862,xxx has facilitated yyy,魏合乐,18,2005-06-06,www.xxxxx.com
6092,69826728,xxx 在 zzz 时促进了 yyy,魏合乐,20,1994-12-24,www.xxxxx.com
6093,69826728,xxxxx 刍议,魏合乐,10,1996-06-02,www.xxxxx.com
6094,02571559,xxx has facilitated yyy,魏合乐,1,2001-04-16,www.xxxxx.com
6095,72440573,xxx has facilitated yyy,魏合乐,3,1994-09-26,www.xxxxx.com
6096,10603819,xxxx 对 yyy 有重大影响,魏合乐,13,2018-04-12,www.xxxxx.com
6097,58167862,xxxxx 浅析,魏合乐,17,1999-09-16,www.xxxxx.com
6098,02571559,xxx 在 zzz 时促进了 yyy,魏合乐,19,2014-02-03,www.xxxxx.com
6099,58167862,xxx improves yyy,魏合乐,1,2017-12-21,www.xxxxx.com
6100,96546119,xxx 在 zzz 时促进了 yyy,魏合乐,8,1993-02-16,www.xxxxx.com
6101,96546119,xxxxx 小议,魏合乐,13,1997-11-14,www.xxxxx.com
6102,02571559,xxxx 对 yyy 有重大影响,魏合乐,1,1993-09-13,www.xxxxx.com
6103,96546119,论 xxxxx 在 xxxxx 中的应用,魏合乐,6,2015-07-11,www.xxxxx.com
6104,69826728,xxxx 对 yyy 有重大影响,魏合乐,8,2002-07-13,www.xxxxx.com
6105,72440573,xxxxx 浅析,魏合乐,5,2014-04-16,www.xxxxx.com
6106,02571559,论 xxxx,魏合乐,2,2015-07-06,www.xxxxx.com
6107,72440573,xxxxx 浅析,魏合乐,14,2020-05-06,www.xxxxx.com
6108,58167862,xxx 在 zzz 时促进了 yyy,魏合乐,8,1995-12-26,www.xxxxx.com
6109,58167862,xxxxx 浅析,魏合乐,19,2006-08-26,www.xxxxx.com
6110,96546119,xxxxx 浅析,魏合乐,10,1999-03-08,www.xxxxx.com
6111,69826728,论 xxxx,魏合乐,16,1995-08-03,www.xxxxx.com
6112,72440573,论 xxxx,魏合乐,14,2003-11-24,www.xxxxx.com
6113,10603819,论 xxxx,魏合乐,11,1990-10-14,www.xxxxx.com
6114,58167862,xxxx 对 yyy 有重大影响,魏合乐,18,1991-04-14,www.xxxxx.com
6115,10603819,xxxxx 刍议,魏合乐,17,1993-10-08,www.xxxxx.com
6116,96546119,论 xxxxx 在 xxxxx 中的应用,魏合乐,23,1991-03-18,www.xxxxx.com
6117,10603819,xxxxx 小议,魏合乐,22,2018-03-19,www.xxxxx.com
6118,72440573,xxxxx 浅析,魏合乐,6,2014-11-22,www.xxxxx.com
6119,58167862,xxx has facilitated yyy,魏合乐,16,2010-11-11,www.xxxxx.com
6120,72440573,xxx improves yyy,龙野云,12,1992-04-05,www.xxxxx.com
6121,02571559,xxxxx 刍议,龙野云,7,2000-05-21,www.xxxxx.com
6122,10603819,xxxxx 浅析,龙野云,3,2021-06-18,www.xxxxx.com
6123,10603819,xxx 在 zzz 时促进了 yyy,龙野云,4,1996-12-14,www.xxxxx.com
6124,10603819,xxxxx 浅析,龙野云,2,1995-03-14,www.xxxxx.com
6125,96546119,论 xxxx,龙野云,20,2005-06-01,www.xxxxx.com
6126,96546119,xxx has facilitated yyy,龙野云,3,2021-12-10,www.xxxxx.com
6127,69826728,xxxxx 浅析,龙野云,10,2014-08-24,www.xxxxx.com
6128,58167862,xxx has facilitated yyy,龙野云,10,1997-12-19,www.xxxxx.com
6129,58167862,xxxxx 小议,龙野云,1,2021-06-02,www.xxxxx.com
6130,10603819,xxx 在 zzz 时促进了 yyy,龙野云,8,2003-02-09,www.xxxxx.com
6131,69826728,xxx 在 zzz 时促进了 yyy,龙野云,24,2019-11-26,www.xxxxx.com
6132,72440573,xxxxx 小议,龙野云,3,2006-05-24,www.xxxxx.com
6133,10603819,xxx improves yyy,龙野云,20,2014-07-19,www.xxxxx.com
6134,72440573,xxx 在 zzz 时促进了 yyy,龙野云,12,2014-12-01,www.xxxxx.com
6135,58167862,xxxxx 刍议,龙野云,4,2015-09-01,www.xxxxx.com
6136,02571559,xxxxx 小议,龙野云,22,2016-04-23,www.xxxxx.com
6137,02571559,xxxxx 刍议,龙野云,5,2014-11-14,www.xxxxx.com
6138,02571559,论 xxxxx 在 xxxxx 中的应用,龙野云,21,1995-07-15,www.xxxxx.com
6139,69826728,xxxxx 刍议,龙野云,9,1991-08-03,www.xxxxx.com
6140,96546119,论 xxxx,龙野云,4,2021-06-24,www.xxxxx.com
6141,69826728,xxx has facilitated yyy,龙野云,15,2014-07-18,www.xxxxx.com
6142,02571559,xxxxx 刍议,龙野云,20,2012-12-26,www.xxxxx.com
6143,10603819,论 xxxx,龙野云,10,2017-12-20,www.xxxxx.com
6144,72440573,论 xxxxx 在 xxxxx 中的应用,龙野云,22,1996-07-16,www.xxxxx.com
6145,72440573,xxx improves yyy,龙野云,12,2019-01-15,www.xxxxx.com
6146,69826728,xxx improves yyy,龙野云,6,2023-12-14,www.xxxxx.com
6147,72440573,论 xxxxx 在 xxxxx 中的应用,龙野云,24,1993-07-20,www.xxxxx.com
6148,58167862,xxxxx 浅析,龙野云,12,1991-08-21,www.xxxxx.com
6149,10603819,xxx has facilitated yyy,龙野云,20,2010-10-07,www.xxxxx.com
6150,69826728,xxx improves yyy,龙野云,5,2001-03-03,www.xxxxx.com
6151,69826728,论 xxxx,龙野云,8,1993-01-23,www.xxxxx.com
6152,96546119,论 xxxxx 在 xxxxx 中的应用,龙野云,10,1992-04-23,www.xxxxx.com
6153,02571559,xxxxx 小议,龙野云,12,1997-05-28,www.xxxxx.com
6154,02571559,xxxxx 小议,龙野云,19,2009-10-03,www.xxxxx.com
6155,10603819,xxx improves yyy,龙野云,23,2014-12-15,www.xxxxx.com
6156,10603819,xxxxx 浅析,龙野云,4,2004-09-08,www.xxxxx.com
6157,72440573,论 xxxxx 在 xxxxx 中的应用,龙野云,15,2023-01-20,www.xxxxx.com
6158,10603819,xxxx 对 yyy 有重大影响,龙野云,3,1993-05-16,www.xxxxx.com
6159,58167862,论 xxxx,龙野云,13,2014-03-01,www.xxxxx.com
6160,72440573,论 xxxxx 在 xxxxx 中的应用,贺兰七,9,2001-04-07,www.xxxxx.com
6161,10603819,xxxx 对 yyy 有重大影响,贺兰七,1,2011-05-05,www.xxxxx.com
6162,02571559,xxx improves yyy,贺兰七,23,2001-05-14,www.xxxxx.com
6163,69826728,xxxxx 刍议,贺兰七,15,2000-04-19,www.xxxxx.com
6164,02571559,论 xxxxx 在 xxxxx 中的应用,贺兰七,12,1991-04-15,www.xxxxx.com
6165,02571559,xxxxx 浅析,贺兰七,13,1994-02-28,www.xxxxx.com
6166,69826728,xxxxx 小议,贺兰七,8,2012-07-24,www.xxxxx.com
