id,applicant,isbn,status
3922,0401196,47905936,1
3923,0401196,54232046,1
3924,0401196,02809668,1
3925,0401196,66344151,1
3926,0401196,43803345,1
3927,0401196,30107100,1
3928,0401196,10658073,1
3929,0401196,36666441,1
3930,0401196,70305236,1
3931,0401196,55830731,1
3932,0401196,49779706,1
3933,0401196,82186786,1
3934,0401196,89760063,1
3935,0401196,63474352,1
3936,0401196,59588936,1
3937,0401196,78628938,1
3938,0401196,25439743,1
3939,0401196,57781533,1
3940,0501197,28327651,1
3941,0501197,31327904,1
3942,0501197,82861167,1
3943,0501197,60337535,1
3944,0501197,75392817,1
3945,0501197,44194838,1
3946,0501197,35194548,1
3947,0501197,51119356,1
3948,0501197,85443717,1
3949,0501197,83271433,1
3950,0501197,37565918,1
3951,0501197,66833064,1
3952,0501197,86203546,1
3953,0501197,24842626,1
3954,0501197,08394584,1
3955,0501197,80016174,1
3956,0501197,07114193,1
3957,0501197,46199763,1
3958,0501197,09022149,1
3959,0501197,77955432,1
3960,0001198,82105793,1
3961,0001198,09423220,1
3962,0001198,06246905,1
3963,0001198,48000652,1
3964,0001198,09494892,1
3965,0001198,01731112,1
3966,0001198,61155372,1
3967,0001198,35235621,1
3968,0001198,05850356,1
3969,0001198,16030918,1
3970,0001198,03342451,1
3971,0001198,22919344,1
3972,0001198,50812808,1
3973,0001198,97844488,1
3974,0001198,75724417,1
3975,0001198,04719787,1
3976,0001198,95463352,1
3977,0001198,79931852,1
3978,0001198,35758571,1
3979,0001198,27962820,1
3980,0101199,97095103,1
3981,0101199,39536504,1
3982,0101199,56317516,1
3983,0101199,89881493,1
3984,0101199,23154343,1
3985,0101199,53747591,1
3986,0101199,19412299,1
3987,0101199,73857496,1
3988,0101199,09666418,1
3989,0101199,86744727,1
3990,0101199,34161372,1
3991,0101199,81157536,1
3992,0101199,13507261,1
3993,0101199,90185265,1
3994,0101199,49780190,1
3995,0101199,56941369,1
3996,0101199,02768542,1
3997,0101199,47726485,1
3998,0101199,08304510,1
3999,0101199,74269944,1
4000,0001200,19786456,1
4001,0001200,60539315,1
4002,0001200,47489584,1
4003,0001200,71734184,1
4004,0001200,92914508,1
4005,0001200,95456478,1
4006,0001200,39345558,1
4007,0001200,84494227,1
4008,0001200,11653527,1
4009,0001200,59509983,1
4010,0001200,52609213,1
4011,0001200,50491054,1
4012,0001200,94994136,1
4013,0001200,65073690,1
4014,0001200,37323681,1
4015,0001200,67723530,1
4016,0001200,69648360,1
4017,0001200,82123556,1
4018,0001200,54885188,1
4019,0001200,39679877,1
4020,0101201,05650282,1
4021,0101201,87189970,1
4022,0101201,65891077,1
4023,0101201,27004912,1
4024,0101201,38309476,1
4025,0101201,04692387,1
4026,0101201,74286147,1
4027,0101201,20357577,1
4028,0101201,09645345,1
4029,0101201,15432454,1
4030,0101201,31225526,1
4031,0101201,47148786,1
4032,0101201,04201266,1
4033,0101201,82475436,1
4034,0101201,60176052,1
4035,0101201,38725993,1
4036,0101201,98525181,1
4037,0101201,01229851,1
4038,0101201,07748725,1
4039,0101201,33820012,1
4040,0201202,88106188,1
4041,0201202,58719969,1
4042,0201202,78174624,1
4043,0201202,77922459,1
4044,0201202,80905836,1
4045,0201202,20914119,1
4046,0201202,70127803,1
4047,0201202,21266641,1
4048,0201202,43855815,1
4049,0201202,01545203,1
4050,0201202,26407753,1
4051,0201202,39842809,1
4052,0201202,52241655,1
4053,0201202,32874652,1
4054,0201202,43617126,1
4055,0201202,51684858,1
4056,0201202,83460454,1
4057,0201202,38277858,1
4058,0201202,85923479,1
4059,0201202,17821386,1
4060,0301203,63453159,1
4061,0301203,32080874,1
4062,0301203,21234041,1
4063,0301203,13437417,1
4064,0301203,79946688,1
4065,0301203,18930533,1
4066,0301203,59870269,1
4067,0301203,89114156,1
4068,0301203,56115663,1
4069,0301203,50300331,1
4070,0301203,97167820,1
4071,0301203,76693116,1
4072,0301203,96572548,1
4073,0301203,48879457,1
4074,0301203,31039390,1
4075,0301203,89656843,1
4076,0301203,27210392,1
4077,0301203,91301221,1
4078,0301203,10881294,1
4079,0301203,48145352,1
4080,0401204,80591495,1
4081,0401204,18835252,1
4082,0401204,00671706,1
4083,0401204,10466563,1
4084,0401204,91742941,1
4085,0401204,09162781,1
4086,0401204,18828942,1
4087,0401204,52243753,1
4088,0401204,05818467,1
4089,0401204,10052582,1
4090,0401204,98528611,1
4091,0401204,39731722,1
4092,0401204,08315362,1
4093,0401204,80357685,1
4094,0401204,77221323,1
4095,0401204,39262327,1
4096,0401204,58614944,1
4097,0401204,91614709,1
4098,0401204,46776988,1
4099,0401204,46750204,1
4100,0501205,35258150,1
4101,0501205,00305445,1
4102,0501205,06680727,1
4103,0501205,02379919,1
4104,0501205,43903028,1
4105,0501205,77066881,1
4106,0501205,46269185,1
4107,0501205,19099106,1
4108,0501205,62268972,1
4109,0501205,74577028,1
4110,0501205,89943613,1
4111,0501205,47805533,1
4112,0501205,76416929,1
4113,0501205,63170991,1
4114,0501205,84950950,1
4115,0501205,79271551,1
4116,0501205,42478827,1
4117,0501205,57298590,1
4118,0501205,41143109,1
4119,0501205,74006452,1
4120,0001206,90333612,1
4121,0001206,95067941,1
4122,0001206,08072354,1
4123,0001206,76882725,1
4124,0001206,51703145,1
4125,0001206,43848080,1
4126,0001206,08468178,1
4127,0001206,81805989,1
4128,0001206,36003837,1
4129,0001206,61142991,1
4130,0001206,63529365,1
4131,0001206,63324247,1
4132,0001206,56206327,1
4133,0001206,33831536,1
4134,0001206,32841188,1
4135,0001206,02403149,1
4136,0001206,54258587,1
4137,0001206,58553973,1
4138,0001206,91755957,1
4139,0001206,94697703,1
4140,0101207,92660012,1
4141,0101207,20070904,1
4142,0101207,50719074,1
4143,0101207,45943578,1
4144,0101207,64514064,1
4145,0101207,23416159,1
4146,0101207,57222691,1
4147,0101207,64715367,1
4148,0101207,10962528,1
4149,0101207,16632288,1
4150,0101207,28577986,1
4151,0101207,73300489,1
4152,0101207,27917963,1
4153,0101207,77696794,1
4154,0101207,31326602,1
4155,0101207,42181737,1
4156,0101207,88567919,1
4157,0101207,43852504,1
4158,0101207,85994652,1
4159,0101207,77418624,1
4160,0201208,27047266,1
4161,0201208,15467259,1
4162,0201208,54254448,1
4163,0201208,74042988,1
4164,0201208,67578821,1
4165,0201208,62030831,1
4166,0201208,18779912,1
4167,0201208,65829383,1
4168,0201208,60432497,1
4169,0201208,05834550,1
4170,0201208,85088195,1
4171,0201208,60863279,1
4172,0201208,88946539,1
4173,0201208,73544327,1
4174,0201208,99114479,1
4175,0201208,44539575,1
4176,0201208,21883678,1
4177,0201208,32900879,1
4178,0201208,64953679,1
4179,0201208,55931578,1
4180,0301209,04034366,1
4181,0301209,12542058,1
4182,0301209,64182256,1
4183,0301209,83706686,1
4184,0301209,53587626,1
4185,0301209,14765787,1
4186,0301209,90260414,1
4187,0301209,88843523,1
4188,0301209,48597529,1
4189,0301209,18700795,1
4190,0301209,57038957,1
4191,0301209,21303860,1
4192,0301209,35639007,1
4193,0301209,29239693,1
4194,0301209,20308212,1
4195,0301209,62126244,1
4196,0301209,49014072,1
4197,0301209,47925585,1
4198,0301209,11587193,1
4199,0301209,06771148,1
4200,0401210,13372667,1
4201,0401210,10106236,1
4202,0401210,22248692,1
4203,0401210,48126351,1
4204,0401210,03636269,1
4205,0401210,09682468,1
4206,0401210,40174539,1
4207,0401210,90733810,1
4208,0401210,99846129,1
4209,0401210,64496780,1
4210,0401210,13286210,1
4211,0401210,73746305,1
4212,0401210,76960709,1
4213,0401210,54872814,1
4214,0401210,58747268,1
4215,0401210,24802258,1
4216,0401210,31632486,1
4217,0401210,59771177,1
4218,0401210,41375226,1
4219,0401210,33085116,1
4220,0501211,89020920,1
4221,0501211,82559519,1
4222,0501211,94429787,1
4223,0501211,53080500,1
4224,0501211,34971165,1
4225,0501211,78343504,1
4226,0501211,39453097,1
4227,0501211,00514807,1
4228,0501211,05006729,1
4229,0501211,84928716,1
4230,0501211,78399513,1
4231,0501211,47831573,1
4232,0501211,64859656,1
4233,0501211,68494447,1
4234,0501211,53271867,1
4235,0501211,07966448,1
4236,0501211,24589681,1
4237,0501211,82603640,1
4238,0501211,81807446,1
4239,0501211,32307530,1
4240,0001212,87537383,1
4241,0001212,70177924,1
4242,0001212,23815605,1
4243,0001212,59584150,1
4244,0001212,91553669,1
4245,0001212,81818415,1
4246,0001212,16472725,1
4247,0001212,11115191,1
4248,0001212,41359866,1
4249,0001212,50571890,1
4250,0001212,63693666,1
4251,0001212,44124051,1
4252,0001212,64029349,1
4253,0001212,82243074,1
4254,0001212,10324989,1
4255,0001212,15812276,1
4256,0001212,27511301,1
4257,0001212,81207609,1
4258,0001212,40093871,1
4259,0001212,01461467,1
4260,0101213,35392072,1
4261,0101213,70566199,1
4262,0101213,70070028,1
4263,0101213,30788030,1
4264,0101213,04500216,1
4265,0101213,85311618,1
4266,0101213,66466965,1
4267,0101213,60474712,1
4268,0101213,44778334,1
4269,0101213,17270819,1
4270,0101213,42289906,1
4271,0101213,59532935,1
4272,0101213,84417598,1
4273,0101213,69530561,1
4274,0101213,37392609,1
4275,0101213,32822728,1
4276,0101213,77078256,1
4277,0101213,12219126,1
4278,0101213,02658907,1
4279,0101213,68660914,1
4280,0201214,47870274,1
4281,0201214,15977923,1
4282,0201214,78927780,1
4283,0201214,20111243,1
4284,0201214,49987564,1
4285,0201214,20312437,1
4286,0201214,15510979,1
4287,0201214,30469106,1
4288,0201214,63681084,1
4289,0201214,19904512,1
4290,0201214,29255778,1
4291,0201214,74483725,1
4292,0201214,13276194,1
4293,0201214,25392027,1
4294,0201214,50984126,1
4295,0201214,43135406,1
4296,0201214,45573708,1
4297,0201214,82724291,1
4298,0201214,04148082,1
4299,0201214,62018638,1
4300,0301215,87885306,1
4301,0301215,96480238,1
4302,0301215,25298090,1
4303,0301215,83920295,1
4304,0301215,30787732,1
4305,0301215,71189201,1
4306,0301215,21188946,1
4307,0301215,73409718,1
4308,0301215,99605831,1
4309,0301215,30499939,1
4310,0301215,62518724,1
4311,0301215,78331113,1
4312,0301215,60591188,1
4313,0301215,34612705,1
4314,0301215,09532188,1
4315,0301215,52231530,1
4316,0301215,76318269,1
4317,0301215,63699505,1
4318,0301215,52521288,1
4319,0301215,85470894,1
4320,0401216,82732565,1
4321,0401216,98674009,1
4322,0401216,79505043,1
4323,0401216,90033454,1
4324,0401216,91057935,1
4325,0401216,85115792,1
4326,0401216,78978356,1
4327,0401216,10614927,1
4328,0401216,95143916,1
4329,0401216,43007852,1
4330,0401216,62000291,1
4331,0401216,88259620,1
4332,0401216,16575203,1
4333,0401216,34674645,1
4334,0401216,53341994,1
4335,0401216,91173897,1
4336,0401216,66860428,1
4337,0401216,93806792,1
4338,0401216,56651876,1
4339,0401216,67133921,1
4340,0501217,42020389,1
4341,0501217,00856843,1
4342,0501217,64520809,1
4343,0501217,02397664,1
4344,0501217,32535365,1
4345,0501217,41237237,1
4346,0501217,54588244,1
4347,0501217,48450791,1
4348,0501217,33072050,1
4349,0501217,56828510,1
4350,0501217,44106331,1
4351,0501217,92878615,1
4352,0501217,61339198,1
4353,0501217,93260797,1
4354,0501217,78238174,1
4355,0501217,95092143,1
4356,0501217,08651884,1
4357,0501217,16886629,1
4358,0501217,57517675,1
4359,0501217,03465782,1
4360,0001218,28069958,1
4361,0001218,65315696,1
4362,0001218,58473686,1
4363,0001218,40220469,1
4364,0001218,56738198,1
4365,0001218,59825138,1
4366,0001218,70379274,1
4367,0001218,94647989,1
4368,0001218,39866069,1
4369,0001218,39542820,1
4370,0001218,23601794,1
4371,0001218,81790740,1
4372,0001218,02259296,1
4373,0001218,68683548,1
4374,0001218,88382618,1
4375,0001218,78616155,1
4376,0001218,18137308,1
4377,0001218,88082270,1
4378,0001218,79120247,1
4379,0001218,97163526,1
4380,0101219,70756715,1
4381,0101219,81022448,1
4382,0101219,41875158,1
4383,0101219,54874891,1
4384,0101219,80807754,1
4385,0101219,22523620,1
4386,0101219,49769815,1
4387,0101219,96514012,1
4388,0101219,25777822,1
4389,0101219,77956485,1
4390,0101219,77792190,1
4391,0101219,06683437,1
4392,0101219,58862783,1
4393,0101219,91093430,1
4394,0101219,41671327,1
4395,0101219,43686797,1
4396,0101219,21783328,1
4397,0101219,91517790,1
4398,0101219,58308255,1
4399,0101219,15200369,1
4400,0201220,19387566,1
4401,0201220,34806291,1
4402,0201220,65693408,1
4403,0201220,38276328,1
4404,0201220,66667140,1
4405,0201220,87128349,1
4406,0201220,39434772,1
4407,0201220,76765225,1
4408,0201220,07147590,1
4409,0201220,15377998,1
4410,0201220,42198934,1
4411,0201220,77749076,1
4412,0201220,20577443,1
4413,0201220,62403331,1
4414,0201220,25149983,1
4415,0201220,60249589,1
4416,0201220,28058103,1
4417,0201220,90608287,1
4418,0201220,37028102,1
4419,0201220,84805477,1
4420,0301221,15259304,1
4421,0301221,63328210,1
4422,0301221,04299414,1
4423,0301221,23429936,1
4424,0301221,49860982,1
4425,0301221,61828447,1
4426,0301221,11543095,1
4427,0301221,43403710,1
4428,0301221,26330523,1
4429,0301221,98326052,1
4430,0301221,94129728,1
4431,0301221,62083346,1
4432,0301221,78849976,1
4433,0301221,95862998,1
4434,0301221,03068028,1
4435,0301221,39075980,1
4436,0301221,47845336,1
4437,0301221,66187985,1
4438,0301221,09870550,1
4439,0301221,67891799,1
4440,0401222,85860375,1
4441,0401222,75456087,1
4442,0401222,47424406,1
4443,0401222,81083199,1
4444,0401222,69640327,1
4445,0401222,93727801,1
4446,0401222,36150508,1
4447,0401222,66877157,1
4448,0401222,20090915,1
4449,0401222,37192105,1
4450,0401222,03804183,1
4451,0401222,18716497,1
4452,0401222,26371670,1
4453,0401222,59761616,1
4454,0401222,06657847,1
4455,0401222,55989638,1
4456,0401222,28060358,1
4457,0401222,52303878,1
4458,0401222,23886439,1
4459,0401222,93776035,1
4460,0501223,02602950,1
4461,0501223,46202397,1
4462,0501223,47324746,1
4463,0501223,42924764,1
4464,0501223,77369263,1
4465,0501223,31020048,1
4466,0501223,87655418,1
4467,0501223,05841465,1
4468,0501223,05181208,1
4469,0501223,76215373,1
4470,0501223,28325916,1
4471,0501223,82843876,1
4472,0501223,71644946,1
4473,0501223,79401856,1
4474,0501223,38712077,1
4475,0501223,80714484,1
4476,0501223,90032110,1
4477,0501223,23315871,1
4478,0501223,71205418,1
4479,0501223,98015109,1
4480,0001224,44538820,1
4481,0001224,87250545,1
4482,0001224,98383485,1
4483,0001224,45972484,1
4484,0001224,47438180,1
4485,0001224,93298807,1
4486,0001224,70815392,1
4487,0001224,66844076,1
4488,0001224,93253915,1
4489,0001224,39320995,1
4490,0001224,89723665,1
4491,0001224,11433147,1
4492,0001224,37191767,1
4493,0001224,33446074,1
4494,0001224,16426177,1
4495,0001224,06597382,1
4496,0001224,50522153,1
4497,0001224,63873142,1
4498,0001224,90409531,1
4499,0001224,34355909,1
4500,0101225,65712531,1
4501,0101225,47346510,1
4502,0101225,08782507,1
4503,0101225,78706646,1
4504,0101225,86830946,1
4505,0101225,67284425,1
4506,0101225,47777771,1
4507,0101225,29195402,1
4508,0101225,66535162,1
4509,0101225,19868532,1
4510,0101225,36373151,1
4511,0101225,93794098,1
4512,0101225,86295691,1
4513,0101225,42368981,1
4514,0101225,11025509,1
4515,0101225,84470417,1
4516,0101225,85267491,1
4517,0101225,90821385,1
4518,0101225,53884923,1
4519,0101225,48988756,1
4520,0201226,54054197,1
4521,0201226,41005845,1
4522,0201226,50610947,1
4523,0201226,34719461,1
4524,0201226,99116899,1
4525,0201226,25178810,1
4526,0201226,65551349,1
4527,0201226,46171051,1
4528,0201226,28359260,1
4529,0201226,95886444,1
4530,0201226,43394564,1
4531,0201226,16864038,1
4532,0201226,34141264,1
4533,0201226,96955609,1
4534,0201226,40041930,1
4535,0201226,73374140,1
4536,0201226,29398942,1
4537,0201226,76943786,1
4538,0201226,81248758,1
4539,0201226,41673942,1
4540,0301227,70952004,1
4541,0301227,44081959,1
4542,0301227,51426695,1
4543,0301227,93830651,1
4544,0301227,35769405,1
4545,0301227,68651580,1
4546,0301227,92978958,1
4547,0301227,29872664,1
4548,0301227,26040036,1
4549,0301227,93055563,1
4550,0301227,90623948,1
4551,0301227,63247583,1
4552,0301227,29824273,1
4553,0301227,07870070,1
4554,0301227,19705879,1
4555,0301227,32085827,1
4556,0301227,37721410,1
4557,0301227,35730938,1
4558,0301227,42907821,1
4559,0301227,88782563,1
4560,0401228,92392359,1
4561,0401228,72982565,1
4562,0401228,67641052,1
4563,0401228,35398180,1
4564,0401228,37615406,1
4565,0401228,34697902,1
4566,0401228,27500672,1
4567,0401228,80966095,1
4568,0401228,62753261,1
4569,0401228,00880834,1
4570,0401228,72083997,1
4571,0401228,75785848,1
4572,0401228,01494516,1
4573,0401228,02572439,1
4574,0401228,69507169,1
4575,0401228,98370910,1
4576,0401228,48231675,1
4577,0401228,43360846,1
4578,0401228,98383108,1
4579,0401228,24505777,1
4580,0501229,01079898,1
4581,0501229,53371847,1
4582,0501229,64594234,1
4583,0501229,81175407,1
4584,0501229,58170753,1
4585,0501229,05820441,1
4586,0501229,10196517,1
4587,0501229,33186192,1
4588,0501229,60421123,1
4589,0501229,01519619,1
4590,0501229,39981949,1
4591,0501229,22049647,1
4592,0501229,44067223,1
4593,0501229,89063672,1
4594,0501229,12875015,1
4595,0501229,68185296,1
4596,0501229,81791784,1
4597,0501229,62512085,1
4598,0501229,96522205,1
4599,0501229,13802551,1
4600,0001230,01274039,1
4601,0001230,29150886,1
4602,0001230,63767782,1
4603,0001230,91486190,1
4604,0001230,65068801,1
4605,0001230,20816300,1
4606,0001230,57795137,1
4607,0001230,26260761,1
4608,0001230,97946261,1
4609,0001230,61344290,1
4610,0001230,86311509,1
4611,0001230,08878773,1
4612,0001230,81769443,1
4613,0001230,30047492,1
4614,0001230,01765275,1
4615,0001230,04853113,1
4616,0001230,34194292,1
4617,0001230,48208158,1
4618,0001230,07318576,1
4619,0001230,87528431,1
4620,0101231,31703841,1
4621,0101231,38650848,1
4622,0101231,43996522,1
4623,0101231,65874336,1
4624,0101231,37489097,1
4625,0101231,21009754,1
4626,0101231,64001772,1
4627,0101231,12826940,1
4628,0101231,16124419,1
4629,0101231,77684603,1
4630,0101231,16620997,1
4631,0101231,27970928,1
4632,0101231,46384318,1
4633,0101231,41904486,1
4634,0101231,34166743,1
4635,0101231,66849988,1
4636,0101231,60985777,1
4637,0101231,44563417,1
4638,0101231,99647697,1
4639,0101231,37140458,1
4640,0201232,27581601,1
4641,0201232,17998343,1
4642,0201232,92550071,1
4643,0201232,16826066,1
4644,0201232,14764003,1
4645,0201232,99225594,1
4646,0201232,99838482,1
4647,0201232,02721501,1
4648,0201232,24475552,1
4649,0201232,61525400,1
4650,0201232,87214353,1
4651,0201232,75480383,1
4652,0201232,81194767,1
4653,0201232,70315389,1
4654,0201232,76447404,1
4655,0201232,36527462,1
4656,0201232,96149219,1
4657,0201232,33684275,1
4658,0201232,73262873,1
4659,0201232,39503011,1
4660,0301233,63417393,1
4661,0301233,93033850,1
4662,0301233,38220877,1
4663,0301233,92724356,1
4664,0301233,34277644,1
4665,0301233,11457797,1
4666,0301233,83677822,1
4667,0301233,45098305,1
4668,0301233,69233586,1
4669,0301233,14690801,1
4670,0301233,30943451,1
4671,0301233,61653307,1
4672,0301233,66248600,1
4673,0301233,85365573,1
4674,0301233,37825570,1
4675,0301233,76675088,1
4676,0301233,92270346,1
4677,0301233,23779149,1
4678,0301233,73773359,1
4679,0301233,97716592,1
4680,0401234,90116389,1
4681,0401234,98819167,1
4682,0401234,98151041,1
4683,0401234,68706191,1
4684,0401234,81886992,1
4685,0401234,98361773,1
4686,0401234,67306923,1
4687,0401234,84827441,1
4688,0401234,00816810,1
4689,0401234,51197152,1
4690,0401234,53882507,1
4691,0401234,53624005,1
4692,0401234,40110953,1
4693,0401234,93345926,1
4694,0401234,97112779,1
4695,0401234,21354937,1
4696,0401234,92763429,1
4697,0401234,73663479,1
4698,0401234,53851869,1
4699,0401234,51599928,1
4700,0501235,51660853,1
4701,0501235,32855228,1
4702,0501235,36085910,1
4703,0501235,65839359,1
4704,0501235,09261505,1
4705,0501235,40948379,1
4706,0501235,26963000,1
4707,0501235,37529164,1
4708,0501235,76556415,1
4709,0501235,48638894,1
4710,0501235,47147216,1
4711,0501235,84923602,1
4712,0501235,20740102,1
4713,0501235,91117255,1
4714,0501235,22993801,1
4715,0501235,35856205,1
4716,0501235,17089669,1
4717,0501235,27732001,1
4718,0501235,32907382,1
4719,0501235,69711109,1
4720,0001236,09237640,1
4721,0001236,47977217,1
4722,0001236,90923039,1
4723,0001236,38861172,1
4724,0001236,93903853,1
4725,0001236,58512951,1
4726,0001236,82305553,1
4727,0001236,79306806,1
4728,0001236,71109719,1
4729,0001236,31078907,1
4730,0001236,81986446,1
4731,0001236,54255691,1
4732,0001236,14576501,1
4733,0001236,22385080,1
4734,0001236,49781593,1
4735,0001236,94772817,1
4736,0001236,54933813,1
4737,0001236,78560994,1
4738,0001236,06258302,1
4739,0001236,58828779,1
4740,0101237,77624147,1
4741,0101237,47136857,1
4742,0101237,78637644,1
4743,0101237,88044208,1
4744,0101237,82394572,1
4745,0101237,11826052,1
4746,0101237,37671971,1
4747,0101237,45342055,1
4748,0101237,37200995,1
4749,0101237,88193722,1
4750,0101237,24879864,1
4751,0101237,73484989,1
4752,0101237,91221255,1
4753,0101237,25063582,1
4754,0101237,47612848,1
4755,0101237,54075084,1
4756,0101237,30086560,1
4757,0101237,37146430,1
4758,0101237,81712700,1
4759,0101237,40188294,1
4760,0201238,20391502,1
4761,0201238,53558943,1
4762,0201238,40399090,1
4763,0201238,41274254,1
4764,0201238,68821904,1
4765,0201238,13089237,1
4766,0201238,16424275,1
4767,0201238,72614552,1
4768,0201238,54341918,1
4769,0201238,80769414,1
4770,0201238,03916082,1
4771,0201238,55291672,1
4772,0201238,39120249,1
4773,0201238,41303713,1
4774,0201238,40708165,1
4775,0201238,49288840,1
4776,0201238,49621802,1
4777,0201238,14376503,1
4778,0201238,51165950,1
4779,0201238,50557605,1
4780,0301239,94914198,1
4781,0301239,82900046,1
4782,0301239,42323007,1
4783,0301239,41024708,1
4784,0301239,83965879,1
4785,0301239,39767077,1
4786,0301239,33700134,1
4787,0301239,62159901,1
4788,0301239,24317433,1
4789,0301239,70654937,1
4790,0301239,86902747,1
4791,0301239,19893844,1
4792,0301239,15298830,1
4793,0301239,34381085,1
4794,0301239,09569744,1
4795,0301239,93106079,1
4796,0301239,10841402,1
4797,0301239,26211122,1
4798,0301239,85657542,1
4799,0301239,65308477,1
4800,0401240,35249226,1
4801,0401240,92714478,1
4802,0401240,84600960,1
4803,0401240,50791597,1
4804,0401240,10026511,1
4805,0401240,63453199,1
4806,0401240,29356481,1
4807,0401240,83416605,1
4808,0401240,91753468,1
4809,0401240,28368278,1
4810,0401240,13514979,1
4811,0401240,85092335,1
4812,0401240,15271585,1
4813,0401240,15425890,1
4814,0401240,51460187,1
4815,0401240,68401529,1
4816,0401240,16599354,1
4817,0401240,80937723,1
4818,0401240,88953962,1
4819,0401240,12228765,1
4820,0501241,83675425,1
4821,0501241,74784781,1
4822,0501241,01693654,1
4823,0501241,16769422,1
4824,0501241,80742137,1
4825,0501241,00368834,1
4826,0501241,77327484,1
4827,0501241,84975460,1
4828,0501241,12371329,1
4829,0501241,79871363,1
4830,0501241,02672345,1
4831,0501241,73006931,1
4832,0501241,18663439,1
4833,0501241,26661715,1
4834,0501241,10336096,1
4835,0501241,36109171,1
4836,0501241,45700560,1
4837,0501241,84363352,1
4838,0501241,78239369,1
4839,0501241,11868283,1
4840,0001242,09795372,1
4841,0001242,95653823,1
4842,0001242,06801138,1
4843,0001242,92059717,1
4844,0001242,65409013,1
4845,0001242,07655716,1
4846,0001242,99045282,1
4847,0001242,53586380,1
4848,0001242,55109414,1
4849,0001242,03423870,1
4850,0001242,18225664,1
4851,0001242,93700793,1
4852,0001242,67882709,1
4853,0001242,38317560,1
4854,0001242,51038731,1
4855,0001242,64614115,1
4856,0001242,93238330,1
4857,0001242,79427099,1
4858,0001242,02105890,1
4859,0001242,59035483,1
4860,0101243,87441308,1
4861,0101243,46109865,1
4862,0101243,32754576,1
4863,0101243,83424526,1
4864,0101243,89005476,1
4865,0101243,84510476,1
4866,0101243,91473940,1
4867,0101243,67101016,1
4868,0101243,44875575,1
4869,0101243,89885697,1
4870,0101243,08384768,1
4871,0101243,51178478,1
4872,0101243,19668320,1
4873,0101243,19049435,1
4874,0101243,80116497,1
4875,0101243,64068806,1
4876,0101243,92677130,1
4877,0101243,98195459,1
4878,0101243,33091502,1
4879,0101243,86416687,1
4880,0201244,95149306,1
4881,0201244,65866856,1
4882,0201244,68577491,1
4883,0201244,49473531,1
4884,0201244,53886663,1
4885,0201244,98842667,1
4886,0201244,46004497,1
4887,0201244,59206318,1
4888,0201244,76519486,1
4889,0201244,20009166,1
4890,0201244,16012881,1
4891,0201244,83037686,1
4892,0201244,73494949,1
4893,0201244,00683014,1
4894,0201244,76425585,1
4895,0201244,14690029,1
4896,0201244,27221634,1
4897,0201244,74071518,1
4898,0201244,53586594,1
4899,0201244,50301473,1
4900,0301245,06042447,1
4901,0301245,22055536,1
4902,0301245,29581070,1
4903,0301245,78810020,1
4904,0301245,22162709,1
4905,0301245,57391341,1
4906,0301245,21253081,1
4907,0301245,07568418,1
4908,0301245,82356129,1
4909,0301245,80374696,1
4910,0301245,29829043,1
4911,0301245,26795179,1
4912,0301245,62247348,1
4913,0301245,96600026,1
4914,0301245,71055256,1
4915,0301245,37134363,1
4916,0301245,02352336,1
4917,0301245,94636556,1
4918,0301245,78002232,1
4919,0301245,70349085,1
4920,0401246,54572454,1
4921,0401246,03952429,1
4922,0401246,08188043,1
4923,0401246,62923937,1
4924,0401246,12054110,1
4925,0401246,31893232,1
4926,0401246,03827037,1
4927,0401246,84628406,1
4928,0401246,40935364,1
4929,0401246,20372389,1
4930,0401246,66669574,1
4931,0401246,24896056,1
4932,0401246,45438996,1
4933,0401246,45228265,1
4934,0401246,72170912,1
4935,0401246,93705881,1
4936,0401246,51611045,1
4937,0401246,74762226,1
4938,0401246,95462831,1
4939,0401246,58387386,1
4940,0501247,32214122,1
4941,0501247,68837240,1
4942,0501247,25499564,1
4943,0501247,33035409,1
4944,0501247,04164895,1
4945,0501247,49998670,1
4946,0501247,69187776,1
4947,0501247,40170808,1
4948,0501247,08393840,1
4949,0501247,95672138,1
4950,0501247,54303582,1
4951,0501247,72617060,1
4952,0501247,16734396,1
4953,0501247,22752209,1
4954,0501247,66289730,1
4955,0501247,22569960,1
4956,0501247,01632151,1
4957,0501247,12293907,1
4958,0501247,84383337,1
4959,0501247,13740910,1
4960,0001248,08717606,1
4961,0001248,50538955,1
4962,0001248,04240047,1
4963,0001248,69435387,1
4964,0001248,70411363,1
4965,0001248,25443539,1
4966,0001248,22305523,1
4967,0001248,39031766,1
4968,0001248,07454760,1
4969,0001248,47829542,1
4970,0001248,43017064,1
4971,0001248,75877132,1
4972,0001248,65952208,1
4973,0001248,41782616,1
4974,0001248,75292578,1
4975,0001248,53298009,1
4976,0001248,89317978,1
4977,0001248,67862186,1
4978,0001248,77898221,1
4979,0001248,29147020,1
4980,0101249,69799651,1
4981,0101249,53529610,1
4982,0101249,01649621,1
4983,0101249,46062673,1
4984,0101249,91305056,1
4985,0101249,40958963,1
4986,0101249,55375524,1
4987,0101249,06075163,1
4988,0101249,64695661,1
4989,0101249,71512112,1
4990,0101249,11044835,1
4991,0101249,16310749,1
4992,0101249,91578069,1
4993,0101249,16760745,1
4994,0101249,19023448,1
4995,0101249,02822042,1
4996,0101249,82478373,1
4997,0101249,23262802,1
