id,prize_name,desp,apply_date
963,xxxxxxxxx,xxxxxxxxx,2021-10-26
964,xxxxxxxxx,xxxxxxxxx,1993-05-07
965,xxxxxxxxx,xxxxxxxxx,2021-08-02
966,xxxxxxxxx,xxxxxxxxx,2020-04-26
967,xxxxxxxxx,xxxxxxxxx,2009-08-10
968,xxxxxxxxx,xxxxxxxxx,2006-05-24
969,xxxxxxxxx,xxxxxxxxx,2019-04-24
970,xxxxxxxxx,xxxxxxxxx,2010-01-11
971,xxxxxxxxx,xxxxxxxxx,1993-01-07
972,xxxxxxxxx,xxxxxxxxx,2019-12-01
973,xxxxxxxxx,xxxxxxxxx,2000-11-05
974,xxxxxxxxx,xxxxxxxxx,2011-09-13
975,xxxxxxxxx,xxxxxxxxx,2004-06-05
976,xxxxxxxxx,xxxxxxxxx,2010-12-18
977,xxxxxxxxx,xxxxxxxxx,1993-02-25
978,xxxxxxxxx,xxxxxxxxx,2022-10-26
979,xxxxxxxxx,xxxxxxxxx,2009-12-01
980,xxxxxxxxx,xxxxxxxxx,2011-10-26
981,xxxxxxxxx,xxxxxxxxx,2018-10-16
982,xxxxxxxxx,xxxxxxxxx,2010-12-15
983,xxxxxxxxx,xxxxxxxxx,1991-12-16
984,xxxxxxxxx,xxxxxxxxx,2023-11-27
985,xxxxxxxxx,xxxxxxxxx,1991-07-17
986,xxxxxxxxx,xxxxxxxxx,1995-11-05
987,xxxxxxxxx,xxxxxxxxx,2015-01-18
988,xxxxxxxxx,xxxxxxxxx,1991-10-06
989,xxxxxxxxx,xxxxxxxxx,2000-09-05
990,xxxxxxxxx,xxxxxxxxx,2005-07-24
991,xxxxxxxxx,xxxxxxxxx,2014-09-13
992,xxxxxxxxx,xxxxxxxxx,2016-07-18
993,xxxxxxxxx,xxxxxxxxx,2005-02-01
994,xxxxxxxxx,xxxxxxxxx,2023-09-20
995,xxxxxxxxx,xxxxxxxxx,2003-01-28
996,xxxxxxxxx,xxxxxxxxx,2000-10-01
997,xxxxxxxxx,xxxxxxxxx,2020-12-25
998,xxxxxxxxx,xxxxxxxxx,2013-03-08
999,xxxxxxxxx,xxxxxxxxx,2006-03-28
1000,xxxxxxxxx,xxxxxxxxx,2004-05-21
1001,xxxxxxxxx,xxxxxxxxx,1991-10-14
1002,xxxxxxxxx,xxxxxxxxx,1990-08-09
1003,xxxxxxxxx,xxxxxxxxx,1996-10-12
1004,xxxxxxxxx,xxxxxxxxx,1990-07-11
1005,xxxxxxxxx,xxxxxxxxx,2020-06-08
1006,xxxxxxxxx,xxxxxxxxx,1994-07-16
1007,xxxxxxxxx,xxxxxxxxx,2014-01-11
1008,xxxxxxxxx,xxxxxxxxx,2003-05-18
1009,xxxxxxxxx,xxxxxxxxx,1994-02-24
1010,xxxxxxxxx,xxxxxxxxx,2023-05-07
1011,xxxxxxxxx,xxxxxxxxx,1999-06-18
1012,xxxxxxxxx,xxxxxxxxx,1998-05-19
1013,xxxxxxxxx,xxxxxxxxx,2006-09-25
1014,xxxxxxxxx,xxxxxxxxx,1990-06-03
1015,xxxxxxxxx,xxxxxxxxx,2004-05-25
1016,xxxxxxxxx,xxxxxxxxx,2001-08-15
1017,xxxxxxxxx,xxxxxxxxx,2003-02-13
1018,xxxxxxxxx,xxxxxxxxx,2000-02-04
1019,xxxxxxxxx,xxxxxxxxx,2017-01-04
1020,xxxxxxxxx,xxxxxxxxx,2020-09-08
1021,xxxxxxxxx,xxxxxxxxx,2021-05-12
1022,xxxxxxxxx,xxxxxxxxx,1998-01-18
1023,xxxxxxxxx,xxxxxxxxx,1994-11-04
1024,xxxxxxxxx,xxxxxxxxx,2003-03-09
1025,xxxxxxxxx,xxxxxxxxx,2016-04-21
1026,xxxxxxxxx,xxxxxxxxx,1996-07-06
1027,xxxxxxxxx,xxxxxxxxx,1999-10-10
1028,xxxxxxxxx,xxxxxxxxx,2022-04-16
1029,xxxxxxxxx,xxxxxxxxx,1998-03-28
1030,xxxxxxxxx,xxxxxxxxx,2010-04-10
1031,xxxxxxxxx,xxxxxxxxx,2004-03-04
1032,xxxxxxxxx,xxxxxxxxx,1999-03-09
1033,xxxxxxxxx,xxxxxxxxx,1995-01-12
1034,xxxxxxxxx,xxxxxxxxx,1992-11-03
1035,xxxxxxxxx,xxxxxxxxx,1998-07-22
1036,xxxxxxxxx,xxxxxxxxx,1996-04-17
1037,xxxxxxxxx,xxxxxxxxx,2021-09-16
1038,xxxxxxxxx,xxxxxxxxx,2008-09-26
1039,xxxxxxxxx,xxxxxxxxx,2009-12-08
1040,xxxxxxxxx,xxxxxxxxx,1996-05-23
1041,xxxxxxxxx,xxxxxxxxx,2018-04-19
1042,xxxxxxxxx,xxxxxxxxx,2007-03-17
1043,xxxxxxxxx,xxxxxxxxx,2021-02-16
1044,xxxxxxxxx,xxxxxxxxx,2015-02-25
1045,xxxxxxxxx,xxxxxxxxx,2014-11-04
1046,xxxxxxxxx,xxxxxxxxx,1990-06-23
1047,xxxxxxxxx,xxxxxxxxx,1999-09-28
1048,xxxxxxxxx,xxxxxxxxx,2005-12-14
1049,xxxxxxxxx,xxxxxxxxx,2014-11-27
1050,xxxxxxxxx,xxxxxxxxx,2004-06-22
1051,xxxxxxxxx,xxxxxxxxx,2002-08-15
1052,xxxxxxxxx,xxxxxxxxx,2016-03-26
1053,xxxxxxxxx,xxxxxxxxx,2012-02-20
1054,xxxxxxxxx,xxxxxxxxx,2011-09-02
1055,xxxxxxxxx,xxxxxxxxx,2007-12-12
1056,xxxxxxxxx,xxxxxxxxx,2010-04-04
1057,xxxxxxxxx,xxxxxxxxx,2004-08-06
1058,xxxxxxxxx,xxxxxxxxx,2002-02-24
1059,xxxxxxxxx,xxxxxxxxx,1999-10-06
1060,xxxxxxxxx,xxxxxxxxx,2015-02-11
1061,xxxxxxxxx,xxxxxxxxx,2016-04-11
1062,xxxxxxxxx,xxxxxxxxx,2012-11-22
1063,xxxxxxxxx,xxxxxxxxx,2013-03-11
1064,xxxxxxxxx,xxxxxxxxx,2020-07-18
1065,xxxxxxxxx,xxxxxxxxx,2018-12-15
1066,xxxxxxxxx,xxxxxxxxx,2002-02-16
1067,xxxxxxxxx,xxxxxxxxx,2015-06-18
1068,xxxxxxxxx,xxxxxxxxx,2018-03-05
1069,xxxxxxxxx,xxxxxxxxx,2019-03-08
1070,xxxxxxxxx,xxxxxxxxx,2003-01-22
1071,xxxxxxxxx,xxxxxxxxx,2012-07-19
1072,xxxxxxxxx,xxxxxxxxx,2019-03-04
1073,xxxxxxxxx,xxxxxxxxx,1994-03-17
1074,xxxxxxxxx,xxxxxxxxx,2005-01-27
1075,xxxxxxxxx,xxxxxxxxx,2011-03-13
1076,xxxxxxxxx,xxxxxxxxx,2013-04-08
1077,xxxxxxxxx,xxxxxxxxx,2017-10-09
1078,xxxxxxxxx,xxxxxxxxx,1994-07-23
1079,xxxxxxxxx,xxxxxxxxx,2006-03-16
1080,xxxxxxxxx,xxxxxxxxx,2006-03-12
1081,xxxxxxxxx,xxxxxxxxx,2003-08-20
1082,xxxxxxxxx,xxxxxxxxx,1997-09-19
1083,xxxxxxxxx,xxxxxxxxx,2000-07-24
1084,xxxxxxxxx,xxxxxxxxx,2023-08-13
1085,xxxxxxxxx,xxxxxxxxx,2012-03-26
1086,xxxxxxxxx,xxxxxxxxx,2001-02-24
1087,xxxxxxxxx,xxxxxxxxx,1995-11-07
1088,xxxxxxxxx,xxxxxxxxx,2012-09-15
1089,xxxxxxxxx,xxxxxxxxx,1996-10-23
1090,xxxxxxxxx,xxxxxxxxx,1995-08-17
1091,xxxxxxxxx,xxxxxxxxx,1996-09-13
1092,xxxxxxxxx,xxxxxxxxx,1996-04-24
1093,xxxxxxxxx,xxxxxxxxx,1998-03-02
1094,xxxxxxxxx,xxxxxxxxx,2000-07-10
1095,xxxxxxxxx,xxxxxxxxx,2019-11-12
1096,xxxxxxxxx,xxxxxxxxx,2009-10-16
1097,xxxxxxxxx,xxxxxxxxx,2022-12-15
1098,xxxxxxxxx,xxxxxxxxx,1993-04-27
1099,xxxxxxxxx,xxxxxxxxx,2013-05-09
1100,xxxxxxxxx,xxxxxxxxx,2017-10-04
1101,xxxxxxxxx,xxxxxxxxx,2009-08-11
1102,xxxxxxxxx,xxxxxxxxx,2008-08-09
1103,xxxxxxxxx,xxxxxxxxx,2006-08-18
1104,xxxxxxxxx,xxxxxxxxx,2004-09-06
1105,xxxxxxxxx,xxxxxxxxx,1990-11-22
1106,xxxxxxxxx,xxxxxxxxx,2004-11-17
1107,xxxxxxxxx,xxxxxxxxx,1994-09-11
1108,xxxxxxxxx,xxxxxxxxx,1996-09-08
1109,xxxxxxxxx,xxxxxxxxx,2013-03-15
1110,xxxxxxxxx,xxxxxxxxx,2013-02-18
1111,xxxxxxxxx,xxxxxxxxx,2018-03-12
1112,xxxxxxxxx,xxxxxxxxx,2011-09-09
1113,xxxxxxxxx,xxxxxxxxx,2006-10-05
1114,xxxxxxxxx,xxxxxxxxx,1999-07-26
1115,xxxxxxxxx,xxxxxxxxx,1992-05-05
1116,xxxxxxxxx,xxxxxxxxx,2017-03-22
1117,xxxxxxxxx,xxxxxxxxx,2021-01-07
1118,xxxxxxxxx,xxxxxxxxx,1996-05-25
1119,xxxxxxxxx,xxxxxxxxx,2009-08-11
1120,xxxxxxxxx,xxxxxxxxx,2003-08-13
1121,xxxxxxxxx,xxxxxxxxx,2019-10-08
1122,xxxxxxxxx,xxxxxxxxx,2001-03-12
1123,xxxxxxxxx,xxxxxxxxx,1998-04-25
1124,xxxxxxxxx,xxxxxxxxx,1997-10-15
1125,xxxxxxxxx,xxxxxxxxx,2022-03-28
1126,xxxxxxxxx,xxxxxxxxx,1999-06-19
1127,xxxxxxxxx,xxxxxxxxx,2001-03-09
1128,xxxxxxxxx,xxxxxxxxx,2018-09-04
1129,xxxxxxxxx,xxxxxxxxx,2013-05-12
1130,xxxxxxxxx,xxxxxxxxx,1990-12-17
1131,xxxxxxxxx,xxxxxxxxx,2013-08-12
1132,xxxxxxxxx,xxxxxxxxx,2021-12-19
1133,xxxxxxxxx,xxxxxxxxx,1993-09-24
1134,xxxxxxxxx,xxxxxxxxx,2004-10-08
1135,xxxxxxxxx,xxxxxxxxx,1995-02-14
1136,xxxxxxxxx,xxxxxxxxx,2005-09-08
1137,xxxxxxxxx,xxxxxxxxx,1992-05-21
1138,xxxxxxxxx,xxxxxxxxx,2017-07-03
1139,xxxxxxxxx,xxxxxxxxx,2007-07-02
1140,xxxxxxxxx,xxxxxxxxx,2010-12-28
1141,xxxxxxxxx,xxxxxxxxx,1999-01-11
1142,xxxxxxxxx,xxxxxxxxx,1995-01-27
1143,xxxxxxxxx,xxxxxxxxx,1992-02-21
1144,xxxxxxxxx,xxxxxxxxx,1992-11-23
1145,xxxxxxxxx,xxxxxxxxx,2018-11-06
1146,xxxxxxxxx,xxxxxxxxx,2016-07-10
1147,xxxxxxxxx,xxxxxxxxx,1997-10-15
1148,xxxxxxxxx,xxxxxxxxx,1995-12-14
1149,xxxxxxxxx,xxxxxxxxx,2011-12-22
1150,xxxxxxxxx,xxxxxxxxx,1997-04-26
1151,xxxxxxxxx,xxxxxxxxx,1992-09-17
1152,xxxxxxxxx,xxxxxxxxx,1999-09-14
1153,xxxxxxxxx,xxxxxxxxx,2001-10-28
1154,xxxxxxxxx,xxxxxxxxx,2016-04-20
1155,xxxxxxxxx,xxxxxxxxx,1992-11-27
1156,xxxxxxxxx,xxxxxxxxx,1992-02-06
1157,xxxxxxxxx,xxxxxxxxx,2003-05-10
1158,xxxxxxxxx,xxxxxxxxx,2006-12-09
1159,xxxxxxxxx,xxxxxxxxx,2010-03-13
1160,xxxxxxxxx,xxxxxxxxx,2021-11-17
1161,xxxxxxxxx,xxxxxxxxx,2012-03-03
1162,xxxxxxxxx,xxxxxxxxx,2022-01-24
1163,xxxxxxxxx,xxxxxxxxx,2021-11-20
1164,xxxxxxxxx,xxxxxxxxx,2021-01-12
1165,xxxxxxxxx,xxxxxxxxx,2000-01-02
1166,xxxxxxxxx,xxxxxxxxx,1991-10-27
1167,xxxxxxxxx,xxxxxxxxx,1996-01-09
1168,xxxxxxxxx,xxxxxxxxx,2021-05-10
1169,xxxxxxxxx,xxxxxxxxx,2017-05-14
1170,xxxxxxxxx,xxxxxxxxx,2004-04-19
1171,xxxxxxxxx,xxxxxxxxx,1997-10-21
1172,xxxxxxxxx,xxxxxxxxx,1994-05-13
1173,xxxxxxxxx,xxxxxxxxx,1990-08-01
1174,xxxxxxxxx,xxxxxxxxx,1994-02-19
1175,xxxxxxxxx,xxxxxxxxx,2018-12-03
1176,xxxxxxxxx,xxxxxxxxx,2022-01-17
1177,xxxxxxxxx,xxxxxxxxx,2018-04-03
1178,xxxxxxxxx,xxxxxxxxx,1991-11-09
1179,xxxxxxxxx,xxxxxxxxx,1999-12-09
1180,xxxxxxxxx,xxxxxxxxx,2003-12-11
1181,xxxxxxxxx,xxxxxxxxx,2023-06-27
1182,xxxxxxxxx,xxxxxxxxx,2010-05-24
1183,xxxxxxxxx,xxxxxxxxx,2020-04-16
1184,xxxxxxxxx,xxxxxxxxx,2020-06-02
1185,xxxxxxxxx,xxxxxxxxx,1992-04-17
1186,xxxxxxxxx,xxxxxxxxx,2017-09-07
1187,xxxxxxxxx,xxxxxxxxx,2013-05-01
1188,xxxxxxxxx,xxxxxxxxx,1999-12-14
1189,xxxxxxxxx,xxxxxxxxx,2023-12-16
1190,xxxxxxxxx,xxxxxxxxx,2009-10-22
1191,xxxxxxxxx,xxxxxxxxx,2008-04-27
1192,xxxxxxxxx,xxxxxxxxx,2009-03-01
1193,xxxxxxxxx,xxxxxxxxx,2006-07-02
1194,xxxxxxxxx,xxxxxxxxx,2006-01-09
1195,xxxxxxxxx,xxxxxxxxx,1991-07-10
1196,xxxxxxxxx,xxxxxxxxx,2005-08-05
1197,xxxxxxxxx,xxxxxxxxx,1990-10-14
1198,xxxxxxxxx,xxxxxxxxx,2009-11-24
1199,xxxxxxxxx,xxxxxxxxx,1999-05-06
1200,xxxxxxxxx,xxxxxxxxx,2002-09-26
1201,xxxxxxxxx,xxxxxxxxx,2010-11-22
1202,xxxxxxxxx,xxxxxxxxx,2004-12-09
1203,xxxxxxxxx,xxxxxxxxx,2011-03-06
1204,xxxxxxxxx,xxxxxxxxx,2015-10-18
1205,xxxxxxxxx,xxxxxxxxx,2019-04-16
1206,xxxxxxxxx,xxxxxxxxx,2010-01-04
1207,xxxxxxxxx,xxxxxxxxx,2002-06-11
1208,xxxxxxxxx,xxxxxxxxx,1995-09-01
1209,xxxxxxxxx,xxxxxxxxx,1997-11-27
1210,xxxxxxxxx,xxxxxxxxx,1993-08-16
1211,xxxxxxxxx,xxxxxxxxx,2018-01-19
1212,xxxxxxxxx,xxxxxxxxx,2006-10-26
1213,xxxxxxxxx,xxxxxxxxx,2003-10-06
1214,xxxxxxxxx,xxxxxxxxx,2022-03-27
1215,xxxxxxxxx,xxxxxxxxx,2004-06-02
1216,xxxxxxxxx,xxxxxxxxx,2012-05-20
1217,xxxxxxxxx,xxxxxxxxx,2016-08-03
1218,xxxxxxxxx,xxxxxxxxx,2001-12-04
1219,xxxxxxxxx,xxxxxxxxx,1994-03-06
1220,xxxxxxxxx,xxxxxxxxx,2009-07-03
1221,xxxxxxxxx,xxxxxxxxx,1996-06-10
1222,xxxxxxxxx,xxxxxxxxx,2003-10-17
1223,xxxxxxxxx,xxxxxxxxx,2006-11-06
1224,xxxxxxxxx,xxxxxxxxx,1998-11-20
1225,xxxxxxxxx,xxxxxxxxx,2021-04-01
1226,xxxxxxxxx,xxxxxxxxx,2002-05-16
1227,xxxxxxxxx,xxxxxxxxx,2002-04-25
1228,xxxxxxxxx,xxxxxxxxx,1992-07-19
1229,xxxxxxxxx,xxxxxxxxx,2023-04-25
1230,xxxxxxxxx,xxxxxxxxx,2004-11-05
1231,xxxxxxxxx,xxxxxxxxx,2005-05-28
1232,xxxxxxxxx,xxxxxxxxx,1994-12-17
1233,xxxxxxxxx,xxxxxxxxx,1993-02-09
1234,xxxxxxxxx,xxxxxxxxx,2011-03-14
1235,xxxxxxxxx,xxxxxxxxx,1997-08-26
1236,xxxxxxxxx,xxxxxxxxx,2006-06-02
1237,xxxxxxxxx,xxxxxxxxx,2012-06-22
1238,xxxxxxxxx,xxxxxxxxx,2012-09-02
1239,xxxxxxxxx,xxxxxxxxx,1993-10-23
1240,xxxxxxxxx,xxxxxxxxx,2014-01-21
1241,xxxxxxxxx,xxxxxxxxx,1993-03-16
1242,xxxxxxxxx,xxxxxxxxx,2003-10-22
1243,xxxxxxxxx,xxxxxxxxx,2014-06-23
1244,xxxxxxxxx,xxxxxxxxx,2020-06-12
1245,xxxxxxxxx,xxxxxxxxx,1997-03-18
1246,xxxxxxxxx,xxxxxxxxx,2004-10-01
1247,xxxxxxxxx,xxxxxxxxx,2004-03-10
1248,xxxxxxxxx,xxxxxxxxx,2010-02-02
1249,xxxxxxxxx,xxxxxxxxx,2014-09-22
1250,xxxxxxxxx,xxxxxxxxx,2002-06-06
1251,xxxxxxxxx,xxxxxxxxx,2013-09-13
1252,xxxxxxxxx,xxxxxxxxx,2022-10-09
1253,xxxxxxxxx,xxxxxxxxx,2021-05-17
1254,xxxxxxxxx,xxxxxxxxx,2001-03-22
1255,xxxxxxxxx,xxxxxxxxx,2014-04-06
1256,xxxxxxxxx,xxxxxxxxx,1997-06-09
1257,xxxxxxxxx,xxxxxxxxx,2018-10-12
1258,xxxxxxxxx,xxxxxxxxx,2013-08-05
1259,xxxxxxxxx,xxxxxxxxx,2012-10-25
1260,xxxxxxxxx,xxxxxxxxx,2020-05-24
1261,xxxxxxxxx,xxxxxxxxx,2000-01-26
1262,xxxxxxxxx,xxxxxxxxx,2014-03-14
1263,xxxxxxxxx,xxxxxxxxx,2006-11-09
1264,xxxxxxxxx,xxxxxxxxx,2017-08-09
1265,xxxxxxxxx,xxxxxxxxx,2009-05-10
1266,xxxxxxxxx,xxxxxxxxx,1998-07-26
1267,xxxxxxxxx,xxxxxxxxx,2000-04-06
1268,xxxxxxxxx,xxxxxxxxx,2012-08-03
1269,xxxxxxxxx,xxxxxxxxx,2004-07-15
1270,xxxxxxxxx,xxxxxxxxx,2004-11-15
1271,xxxxxxxxx,xxxxxxxxx,2020-10-07
1272,xxxxxxxxx,xxxxxxxxx,2001-11-25
1273,xxxxxxxxx,xxxxxxxxx,1991-11-17
1274,xxxxxxxxx,xxxxxxxxx,1990-02-28
1275,xxxxxxxxx,xxxxxxxxx,2020-11-19
1276,xxxxxxxxx,xxxxxxxxx,2013-09-10
1277,xxxxxxxxx,xxxxxxxxx,2007-05-08
1278,xxxxxxxxx,xxxxxxxxx,2019-06-19
1279,xxxxxxxxx,xxxxxxxxx,1992-05-15
1280,xxxxxxxxx,xxxxxxxxx,2015-09-09
1281,xxxxxxxxx,xxxxxxxxx,1997-09-10
1282,xxxxxxxxx,xxxxxxxxx,2003-09-19
1283,xxxxxxxxx,xxxxxxxxx,2012-10-03
1284,xxxxxxxxx,xxxxxxxxx,1999-11-21
1285,xxxxxxxxx,xxxxxxxxx,1998-08-28
1286,xxxxxxxxx,xxxxxxxxx,2007-05-13
1287,xxxxxxxxx,xxxxxxxxx,2015-03-02
1288,xxxxxxxxx,xxxxxxxxx,2004-07-28
1289,xxxxxxxxx,xxxxxxxxx,1999-02-28
1290,xxxxxxxxx,xxxxxxxxx,2014-01-09
1291,xxxxxxxxx,xxxxxxxxx,2019-10-08
1292,xxxxxxxxx,xxxxxxxxx,2014-11-25
1293,xxxxxxxxx,xxxxxxxxx,2007-09-26
1294,xxxxxxxxx,xxxxxxxxx,2015-09-05
1295,xxxxxxxxx,xxxxxxxxx,2014-05-21
1296,xxxxxxxxx,xxxxxxxxx,1993-02-06
1297,xxxxxxxxx,xxxxxxxxx,1998-12-17
1298,xxxxxxxxx,xxxxxxxxx,1990-08-18
1299,xxxxxxxxx,xxxxxxxxx,1990-11-12
1300,xxxxxxxxx,xxxxxxxxx,2016-08-28
1301,xxxxxxxxx,xxxxxxxxx,2022-12-09
1302,xxxxxxxxx,xxxxxxxxx,2017-07-15
1303,xxxxxxxxx,xxxxxxxxx,1996-10-11
1304,xxxxxxxxx,xxxxxxxxx,2001-06-25
1305,xxxxxxxxx,xxxxxxxxx,1991-09-01
1306,xxxxxxxxx,xxxxxxxxx,2009-03-21
1307,xxxxxxxxx,xxxxxxxxx,2019-11-23
1308,xxxxxxxxx,xxxxxxxxx,2002-03-06
1309,xxxxxxxxx,xxxxxxxxx,2000-07-26
1310,xxxxxxxxx,xxxxxxxxx,2016-03-18
1311,xxxxxxxxx,xxxxxxxxx,2007-09-14
1312,xxxxxxxxx,xxxxxxxxx,1992-05-28
1313,xxxxxxxxx,xxxxxxxxx,2022-12-20
1314,xxxxxxxxx,xxxxxxxxx,1997-10-23
1315,xxxxxxxxx,xxxxxxxxx,2021-02-24
1316,xxxxxxxxx,xxxxxxxxx,2014-08-06
1317,xxxxxxxxx,xxxxxxxxx,2003-06-17
1318,xxxxxxxxx,xxxxxxxxx,2008-06-11
1319,xxxxxxxxx,xxxxxxxxx,2007-03-26
1320,xxxxxxxxx,xxxxxxxxx,1991-06-26
1321,xxxxxxxxx,xxxxxxxxx,1991-11-13
1322,xxxxxxxxx,xxxxxxxxx,2009-02-05
1323,xxxxxxxxx,xxxxxxxxx,2012-08-13
1324,xxxxxxxxx,xxxxxxxxx,1996-10-06
1325,xxxxxxxxx,xxxxxxxxx,2006-04-28
1326,xxxxxxxxx,xxxxxxxxx,2004-12-10
1327,xxxxxxxxx,xxxxxxxxx,2012-09-14
1328,xxxxxxxxx,xxxxxxxxx,1996-09-01
1329,xxxxxxxxx,xxxxxxxxx,2011-03-24
1330,xxxxxxxxx,xxxxxxxxx,2014-04-02
1331,xxxxxxxxx,xxxxxxxxx,2011-07-08
1332,xxxxxxxxx,xxxxxxxxx,1991-09-17
1333,xxxxxxxxx,xxxxxxxxx,2010-02-05
1334,xxxxxxxxx,xxxxxxxxx,2008-07-19
1335,xxxxxxxxx,xxxxxxxxx,2012-08-02
1336,xxxxxxxxx,xxxxxxxxx,2018-03-09
1337,xxxxxxxxx,xxxxxxxxx,1998-01-26
1338,xxxxxxxxx,xxxxxxxxx,2006-01-22
1339,xxxxxxxxx,xxxxxxxxx,2007-10-17
1340,xxxxxxxxx,xxxxxxxxx,2006-07-04
1341,xxxxxxxxx,xxxxxxxxx,1993-04-10
1342,xxxxxxxxx,xxxxxxxxx,2007-10-28
1343,xxxxxxxxx,xxxxxxxxx,1996-06-19
1344,xxxxxxxxx,xxxxxxxxx,2020-08-27
1345,xxxxxxxxx,xxxxxxxxx,2019-05-09
1346,xxxxxxxxx,xxxxxxxxx,1995-11-17
1347,xxxxxxxxx,xxxxxxxxx,2008-12-26
1348,xxxxxxxxx,xxxxxxxxx,2005-06-09
1349,xxxxxxxxx,xxxxxxxxx,1994-02-06
1350,xxxxxxxxx,xxxxxxxxx,2022-07-13
1351,xxxxxxxxx,xxxxxxxxx,1999-06-22
1352,xxxxxxxxx,xxxxxxxxx,2011-09-19
1353,xxxxxxxxx,xxxxxxxxx,1993-02-26
1354,xxxxxxxxx,xxxxxxxxx,2001-09-14
1355,xxxxxxxxx,xxxxxxxxx,2016-01-23
1356,xxxxxxxxx,xxxxxxxxx,2007-03-23
1357,xxxxxxxxx,xxxxxxxxx,1991-02-21
1358,xxxxxxxxx,xxxxxxxxx,2012-10-28
1359,xxxxxxxxx,xxxxxxxxx,2013-11-03
1360,xxxxxxxxx,xxxxxxxxx,2001-02-17
1361,xxxxxxxxx,xxxxxxxxx,1994-12-20
1362,xxxxxxxxx,xxxxxxxxx,2002-05-21
1363,xxxxxxxxx,xxxxxxxxx,2020-12-09
1364,xxxxxxxxx,xxxxxxxxx,2020-12-16
1365,xxxxxxxxx,xxxxxxxxx,2023-05-22
1366,xxxxxxxxx,xxxxxxxxx,1992-01-26
1367,xxxxxxxxx,xxxxxxxxx,1996-02-12
1368,xxxxxxxxx,xxxxxxxxx,2016-09-17
1369,xxxxxxxxx,xxxxxxxxx,1992-09-07
1370,xxxxxxxxx,xxxxxxxxx,2021-08-01
1371,xxxxxxxxx,xxxxxxxxx,1998-08-05
1372,xxxxxxxxx,xxxxxxxxx,1997-07-18
1373,xxxxxxxxx,xxxxxxxxx,1998-04-28
1374,xxxxxxxxx,xxxxxxxxx,2009-09-14
1375,xxxxxxxxx,xxxxxxxxx,2015-04-03
1376,xxxxxxxxx,xxxxxxxxx,2006-03-14
1377,xxxxxxxxx,xxxxxxxxx,2018-09-05
1378,xxxxxxxxx,xxxxxxxxx,2013-08-20
1379,xxxxxxxxx,xxxxxxxxx,2020-08-03
1380,xxxxxxxxx,xxxxxxxxx,1994-12-24
1381,xxxxxxxxx,xxxxxxxxx,1990-05-04
1382,xxxxxxxxx,xxxxxxxxx,2022-05-02
1383,xxxxxxxxx,xxxxxxxxx,2018-09-16
1384,xxxxxxxxx,xxxxxxxxx,2009-06-08
1385,xxxxxxxxx,xxxxxxxxx,2002-04-20
1386,xxxxxxxxx,xxxxxxxxx,2008-02-01
1387,xxxxxxxxx,xxxxxxxxx,2003-12-21
1388,xxxxxxxxx,xxxxxxxxx,2005-11-16
1389,xxxxxxxxx,xxxxxxxxx,2010-11-21
1390,xxxxxxxxx,xxxxxxxxx,2023-09-13
1391,xxxxxxxxx,xxxxxxxxx,2021-11-09
1392,xxxxxxxxx,xxxxxxxxx,2015-02-06
1393,xxxxxxxxx,xxxxxxxxx,1996-08-20
1394,xxxxxxxxx,xxxxxxxxx,2014-07-13
1395,xxxxxxxxx,xxxxxxxxx,2022-06-18
1396,xxxxxxxxx,xxxxxxxxx,1997-04-22
1397,xxxxxxxxx,xxxxxxxxx,1990-04-17
1398,xxxxxxxxx,xxxxxxxxx,2011-01-20
1399,xxxxxxxxx,xxxxxxxxx,2013-10-06
1400,xxxxxxxxx,xxxxxxxxx,2022-04-28
1401,xxxxxxxxx,xxxxxxxxx,2012-01-07
1402,xxxxxxxxx,xxxxxxxxx,1996-10-11
1403,xxxxxxxxx,xxxxxxxxx,2000-06-09
1404,xxxxxxxxx,xxxxxxxxx,1999-06-08
1405,xxxxxxxxx,xxxxxxxxx,2015-08-20
1406,xxxxxxxxx,xxxxxxxxx,2016-11-10
1407,xxxxxxxxx,xxxxxxxxx,1994-11-22
1408,xxxxxxxxx,xxxxxxxxx,2001-04-09
1409,xxxxxxxxx,xxxxxxxxx,2004-10-12
1410,xxxxxxxxx,xxxxxxxxx,1994-09-07
1411,xxxxxxxxx,xxxxxxxxx,2017-08-27
1412,xxxxxxxxx,xxxxxxxxx,2012-04-21
1413,xxxxxxxxx,xxxxxxxxx,2014-07-27
1414,xxxxxxxxx,xxxxxxxxx,2014-09-02
1415,xxxxxxxxx,xxxxxxxxx,1999-07-05
1416,xxxxxxxxx,xxxxxxxxx,2011-02-16
1417,xxxxxxxxx,xxxxxxxxx,1990-04-09
1418,xxxxxxxxx,xxxxxxxxx,1992-06-22
1419,xxxxxxxxx,xxxxxxxxx,2008-12-19
1420,xxxxxxxxx,xxxxxxxxx,1993-12-14
1421,xxxxxxxxx,xxxxxxxxx,2007-10-08
1422,xxxxxxxxx,xxxxxxxxx,2002-01-10
1423,xxxxxxxxx,xxxxxxxxx,2020-05-17
1424,xxxxxxxxx,xxxxxxxxx,2008-03-23
1425,xxxxxxxxx,xxxxxxxxx,1999-09-12
1426,xxxxxxxxx,xxxxxxxxx,1992-02-19
1427,xxxxxxxxx,xxxxxxxxx,1996-04-01
1428,xxxxxxxxx,xxxxxxxxx,1991-03-05
1429,xxxxxxxxx,xxxxxxxxx,2016-02-27
