id,applicant,patent_num,status
4122,0001206,7405498762495,1
4123,0001206,0685486691101,1
4124,0001206,7001549248767,1
4125,0001206,1001418192572,1
4126,0001206,7552120456737,1
4127,0001206,5228972624821,1
4128,0001206,3393327671936,1
4129,0001206,5366844074942,1
4130,0001206,2052499057903,1
4131,0001206,4334051999518,1
4132,0001206,6196491453659,1
4133,0001206,3084264703850,1
4134,0001206,7380691924133,1
4135,0001206,1442900012289,1
4136,0001206,3649932313929,1
4137,0001206,8422582944356,1
4138,0001206,4466344188218,1
4139,0001206,6043743647195,1
4140,0101207,5691778218013,1
4141,0101207,9717478285499,1
4142,0101207,5740198264157,1
4143,0101207,2782434613648,1
4144,0101207,7726345786892,1
4145,0101207,1830146674579,1
4146,0101207,0667974784629,1
4147,0101207,3021346250827,1
4148,0101207,6670920957901,1
4149,0101207,5278554769367,1
4150,0101207,8675884406766,1
4151,0101207,1338500198640,1
4152,0101207,7199438509976,1
4153,0101207,3162032024615,1
4154,0101207,4155966601433,1
4155,0101207,0318589801062,1
4156,0101207,6028683036807,1
4157,0101207,3546924475070,1
4158,0101207,8811604426241,1
4159,0101207,9135519375978,1
4160,0201208,0732214934234,1
4161,0201208,6568815539861,1
4162,0201208,9274801994294,1
4163,0201208,4770479571026,1
4164,0201208,4967538843768,1
4165,0201208,5655678646204,1
4166,0201208,7113932498787,1
4167,0201208,0661641258546,1
4168,0201208,2252442864834,1
4169,0201208,1247033573147,1
4170,0201208,5091677346530,1
4171,0201208,0209168527429,1
4172,0201208,3450988289690,1
4173,0201208,7367425212350,1
4174,0201208,2197918565613,1
4175,0201208,6199696917445,1
4176,0201208,1240163695637,1
4177,0201208,2661359419914,1
4178,0201208,2815360942629,1
4179,0201208,5470580571945,1
4180,0301209,3125202479160,1
4181,0301209,5392145536735,1
4182,0301209,1984251564903,1
4183,0301209,2520565035436,1
4184,0301209,2034584877997,1
4185,0301209,4036965623553,1
4186,0301209,3816047882001,1
4187,0301209,8734503682514,1
4188,0301209,2196048198754,1
4189,0301209,1020721286449,1
4190,0301209,6374891964038,1
4191,0301209,7618114575976,1
4192,0301209,6543600063977,1
4193,0301209,4105888826478,1
4194,0301209,3859960545322,1
4195,0301209,0567806797988,1
4196,0301209,9183542975566,1
4197,0301209,0784848296502,1
4198,0301209,1544511157085,1
4199,0301209,5794106230658,1
4200,0401210,1786017469095,1
4201,0401210,7356852987011,1
4202,0401210,0865323216155,1
4203,0401210,0865503957978,1
4204,0401210,1938792497194,1
4205,0401210,2286882545219,1
4206,0401210,6669273065156,1
4207,0401210,6564603328806,1
4208,0401210,8903566244469,1
4209,0401210,8803153502915,1
4210,0401210,1149115370346,1
4211,0401210,8071824986005,1
4212,0401210,7434202785905,1
4213,0401210,8162261267911,1
4214,0401210,7659053530594,1
4215,0401210,1159596631367,1
4216,0401210,1890187120439,1
4217,0401210,8906328140676,1
4218,0401210,4661037613599,1
4219,0401210,0416705983827,1
4220,0501211,7989638365278,1
4221,0501211,1293298062781,1
4222,0501211,3624099737435,1
4223,0501211,0420707430077,1
4224,0501211,3879495035790,1
4225,0501211,7506771769461,1
4226,0501211,0808304687641,1
4227,0501211,5962417827559,1
4228,0501211,2876408582611,1
4229,0501211,9085870797371,1
4230,0501211,7841387733605,1
4231,0501211,3470337580198,1
4232,0501211,2308363459231,1
4233,0501211,4517897510687,1
4234,0501211,1397208732737,1
4235,0501211,5322009857440,1
4236,0501211,6142201550621,1
4237,0501211,6309098641206,1
4238,0501211,1702808420858,1
4239,0501211,0962626578448,1
4240,0001212,0785724919601,1
4241,0001212,1872925805616,1
4242,0001212,1822050207535,1
4243,0001212,4933144234951,1
4244,0001212,1571915366511,1
4245,0001212,7686152738236,1
4246,0001212,5776244434439,1
4247,0001212,7389641251450,1
4248,0001212,7464498570669,1
4249,0001212,7892479450325,1
4250,0001212,1248194494033,1
4251,0001212,2271550921818,1
4252,0001212,3736502439799,1
4253,0001212,9258398883293,1
4254,0001212,5548714195024,1
4255,0001212,6647513904454,1
4256,0001212,4003108041066,1
4257,0001212,8547097876347,1
4258,0001212,0998215897939,1
4259,0001212,3394650678770,1
4260,0101213,2075433917054,1
4261,0101213,2960262524716,1
4262,0101213,0791426809464,1
4263,0101213,8247074499122,1
4264,0101213,2165179800684,1
4265,0101213,4963995684761,1
4266,0101213,8962012886828,1
4267,0101213,1353684362438,1
4268,0101213,4640441921676,1
4269,0101213,7836242353435,1
4270,0101213,6821220482561,1
4271,0101213,9393383779250,1
4272,0101213,5911068645150,1
4273,0101213,4077737342006,1
4274,0101213,3344978998439,1
4275,0101213,3880652661751,1
4276,0101213,7531138299604,1
4277,0101213,6130332434396,1
4278,0101213,0457537355407,1
4279,0101213,1078670375322,1
4280,0201214,2407163914852,1
4281,0201214,4305146488181,1
4282,0201214,7017785907167,1
4283,0201214,4298983043916,1
4284,0201214,7995318229862,1
4285,0201214,1921964118854,1
4286,0201214,5029632030340,1
4287,0201214,2105498618918,1
4288,0201214,2088203894593,1
4289,0201214,6784559211928,1
4290,0201214,2095666668140,1
4291,0201214,5701826721012,1
4292,0201214,2982985238465,1
4293,0201214,2235943323282,1
4294,0201214,2908545571866,1
4295,0201214,9975524210817,1
4296,0201214,1701565343606,1
4297,0201214,1313834032014,1
4298,0201214,2471262157221,1
4299,0201214,0022206484842,1
4300,0301215,9565639958972,1
4301,0301215,1795066061382,1
4302,0301215,2827700340425,1
4303,0301215,9191347760475,1
4304,0301215,7234338954483,1
4305,0301215,7950256504911,1
4306,0301215,6959910728121,1
4307,0301215,8892627377069,1
4308,0301215,5509251996581,1
4309,0301215,4893323755194,1
4310,0301215,2003181806463,1
4311,0301215,1921013824873,1
4312,0301215,8368819823383,1
4313,0301215,9663833666957,1
4314,0301215,9440429211119,1
4315,0301215,3866296555210,1
4316,0301215,2941709460538,1
4317,0301215,0985621004625,1
4318,0301215,7100430679977,1
4319,0301215,1902183194367,1
4320,0401216,1415743804464,1
4321,0401216,5156705109080,1
4322,0401216,9936676188616,1
4323,0401216,4499654897893,1
4324,0401216,7231570635504,1
4325,0401216,9992828300708,1
4326,0401216,3490976287062,1
4327,0401216,4803283811629,1
4328,0401216,4305836131045,1
4329,0401216,4473801445382,1
4330,0401216,7539368637823,1
4331,0401216,8700210473222,1
4332,0401216,7182026348897,1
4333,0401216,7664851048515,1
4334,0401216,1727394239394,1
4335,0401216,3160708368637,1
4336,0401216,6995326018081,1
4337,0401216,7212992336901,1
4338,0401216,6115533042301,1
4339,0401216,4515766066096,1
4340,0501217,4949187418271,1
4341,0501217,4919661326652,1
4342,0501217,1569949549941,1
4343,0501217,3536878438842,1
4344,0501217,5103654191244,1
4345,0501217,7089431704489,1
4346,0501217,6488431054667,1
4347,0501217,3022387327482,1
4348,0501217,3767521058716,1
4349,0501217,7796969958444,1
4350,0501217,9597458745610,1
4351,0501217,9749101015597,1
4352,0501217,7514682327748,1
4353,0501217,7261212623407,1
4354,0501217,6350483280828,1
4355,0501217,1462442417245,1
4356,0501217,6329009260767,1
4357,0501217,3737368813159,1
4358,0501217,1322751358207,1
4359,0501217,1866258172783,1
4360,0001218,3465106783881,1
4361,0001218,8233144598164,1
4362,0001218,4824020669191,1
4363,0001218,5369696408623,1
4364,0001218,5025750979237,1
4365,0001218,7189283850086,1
4366,0001218,7304599998940,1
4367,0001218,8818212171054,1
4368,0001218,7699376446567,1
4369,0001218,5492353400721,1
4370,0001218,7620602778953,1
4371,0001218,3888910026522,1
4372,0001218,8735915062337,1
4373,0001218,1258047502860,1
4374,0001218,3151677047902,1
4375,0001218,6026948840543,1
4376,0001218,1218280410000,1
4377,0001218,9971080876906,1
4378,0001218,3782566593720,1
4379,0001218,0903811244250,1
4380,0101219,5526190425899,1
4381,0101219,6594944001161,1
4382,0101219,9058935154892,1
4383,0101219,2941828088502,1
4384,0101219,1345558820524,1
4385,0101219,8633259840320,1
4386,0101219,9370055328902,1
4387,0101219,4425875024952,1
4388,0101219,2037813108893,1
4389,0101219,6365535089149,1
4390,0101219,7343526695006,1
4391,0101219,4762318997367,1
4392,0101219,8924246027339,1
4393,0101219,6243863831222,1
4394,0101219,0971010886383,1
4395,0101219,1806378060005,1
4396,0101219,3533206630650,1
4397,0101219,5916688748368,1
4398,0101219,5911523485097,1
4399,0101219,6499523100363,1
4400,0201220,2232398176009,1
4401,0201220,7210490924786,1
4402,0201220,8740074908169,1
4403,0201220,9468666672110,1
4404,0201220,3534732887486,1
4405,0201220,1660233171014,1
4406,0201220,6679332778114,1
4407,0201220,1952289337705,1
4408,0201220,6903422736008,1
4409,0201220,5628094651528,1
4410,0201220,5570006989477,1
4411,0201220,6335232963620,1
4412,0201220,5010052632809,1
4413,0201220,9246403265645,1
4414,0201220,4173743808172,1
4415,0201220,6714016536612,1
4416,0201220,4633880132757,1
4417,0201220,3641513494868,1
4418,0201220,3106952701486,1
4419,0201220,0352311852681,1
4420,0301221,1772806451418,1
4421,0301221,0230735529952,1
4422,0301221,4796599062635,1
4423,0301221,5780979250245,1
4424,0301221,7805797861879,1
4425,0301221,1041153137793,1
4426,0301221,9094294168659,1
4427,0301221,9359333226067,1
4428,0301221,3020498779270,1
4429,0301221,8608989779005,1
4430,0301221,0889602564740,1
4431,0301221,7978504565501,1
4432,0301221,5500271341783,1
4433,0301221,5876606452571,1
4434,0301221,1355711052599,1
4435,0301221,6649956313734,1
4436,0301221,0032404759025,1
4437,0301221,0117570535013,1
4438,0301221,9845308620911,1
4439,0301221,3382798885646,1
4440,0401222,4480333907713,1
4441,0401222,7834150560042,1
4442,0401222,4899603279093,1
4443,0401222,6231307384707,1
4444,0401222,4675821702723,1
4445,0401222,3618119531256,1
4446,0401222,0452084748769,1
4447,0401222,2071685701061,1
4448,0401222,3408857615841,1
4449,0401222,9321039428951,1
4450,0401222,0733185664351,1
4451,0401222,4500094422894,1
4452,0401222,2134346282460,1
4453,0401222,1301085606317,1
4454,0401222,2037841945250,1
4455,0401222,0880990534585,1
4456,0401222,1785433774728,1
4457,0401222,2607000186565,1
4458,0401222,1471655362475,1
4459,0401222,9206190912304,1
4460,0501223,9488489597180,1
4461,0501223,2655385056841,1
4462,0501223,6797093930241,1
4463,0501223,3104637558544,1
4464,0501223,8980871506975,1
4465,0501223,5167799122259,1
4466,0501223,3513676241647,1
4467,0501223,1523275813294,1
4468,0501223,2918866324867,1
4469,0501223,5100288830779,1
4470,0501223,7937066289172,1
4471,0501223,9793400617449,1
4472,0501223,8944545926714,1
4473,0501223,0747911272006,1
4474,0501223,5142766804118,1
4475,0501223,2585437608581,1
4476,0501223,1617831018683,1
4477,0501223,8373548493001,1
4478,0501223,0940143953293,1
4479,0501223,2142541133350,1
4480,0001224,2300841973755,1
4481,0001224,2507174618940,1
4482,0001224,0981598833030,1
4483,0001224,5074813292594,1
4484,0001224,0155322553198,1
4485,0001224,1617448690198,1
4486,0001224,8657664670323,1
4487,0001224,9103839181571,1
4488,0001224,7942450902988,1
4489,0001224,1229000489394,1
4490,0001224,9765585521567,1
4491,0001224,0241868490894,1
4492,0001224,0278766549706,1
4493,0001224,5283593721092,1
4494,0001224,5982086290521,1
4495,0001224,1777935516934,1
4496,0001224,8963091192229,1
4497,0001224,3777278169353,1
4498,0001224,9163597870257,1
4499,0001224,5601934843284,1
4500,0101225,7881892609959,1
4501,0101225,0441474901860,1
4502,0101225,2204833788003,1
4503,0101225,9482641339445,1
4504,0101225,1774571122917,1
4505,0101225,1538281811704,1
4506,0101225,6212544314472,1
4507,0101225,7317143326064,1
4508,0101225,4786858090543,1
4509,0101225,9781038089738,1
4510,0101225,3466787180983,1
4511,0101225,9184878578341,1
4512,0101225,5920967197613,1
4513,0101225,4401581425948,1
4514,0101225,8381997123610,1
4515,0101225,9372925621802,1
4516,0101225,0313927677150,1
4517,0101225,1052968310330,1
4518,0101225,5367635711824,1
4519,0101225,0963454257280,1
4520,0201226,8923780290086,1
4521,0201226,5109743977308,1
4522,0201226,1015057857590,1
4523,0201226,1509909972416,1
4524,0201226,8595456199509,1
4525,0201226,3772190164138,1
4526,0201226,3727391472150,1
4527,0201226,6845439651380,1
4528,0201226,2670922557968,1
4529,0201226,3246087528369,1
4530,0201226,4682354033970,1
4531,0201226,5202030238174,1
4532,0201226,4113537298528,1
4533,0201226,9876917223256,1
4534,0201226,9545237756476,1
4535,0201226,9866563237143,1
4536,0201226,1640101060875,1
4537,0201226,7625149243470,1
4538,0201226,9957619449248,1
4539,0201226,5105759061435,1
4540,0301227,5749375391449,1
4541,0301227,8630754031988,1
4542,0301227,7020536459623,1
4543,0301227,3007919482823,1
4544,0301227,4510817822250,1
4545,0301227,1995673181246,1
4546,0301227,0170377205608,1
4547,0301227,3844868426113,1
4548,0301227,6213736928729,1
4549,0301227,2489285654750,1
4550,0301227,7224810436312,1
4551,0301227,8404807199984,1
4552,0301227,9593749400825,1
4553,0301227,4346172467015,1
4554,0301227,8232871788211,1
4555,0301227,5028047120072,1
4556,0301227,4479560085364,1
4557,0301227,8809694225634,1
4558,0301227,1059568472399,1
4559,0301227,5280154350925,1
4560,0401228,9457939702368,1
4561,0401228,5845197494525,1
4562,0401228,5140264964533,1
4563,0401228,9523544699088,1
4564,0401228,6279482305237,1
4565,0401228,8397380433852,1
4566,0401228,9847886029592,1
4567,0401228,0473046603155,1
4568,0401228,9282261218926,1
4569,0401228,5488376709318,1
4570,0401228,3009186803116,1
4571,0401228,6251828494034,1
4572,0401228,6348420377913,1
4573,0401228,8462186557353,1
4574,0401228,5876384062457,1
4575,0401228,6709359102856,1
4576,0401228,0060473192722,1
4577,0401228,6335340275073,1
4578,0401228,1480588753129,1
4579,0401228,3254774059623,1
4580,0501229,0301059802946,1
4581,0501229,9863333202601,1
4582,0501229,2351493192648,1
4583,0501229,9298130525525,1
4584,0501229,3331283744009,1
4585,0501229,7097946390145,1
4586,0501229,4803435269463,1
4587,0501229,0408028986348,1
4588,0501229,8174832460960,1
4589,0501229,1122985740649,1
4590,0501229,5199501748352,1
4591,0501229,6785026300146,1
4592,0501229,8408240817164,1
4593,0501229,3173553428973,1
4594,0501229,4629334579039,1
4595,0501229,8089203191859,1
4596,0501229,8953606132109,1
4597,0501229,0024486023249,1
4598,0501229,0924804164430,1
4599,0501229,0765812864136,1
4600,0001230,5237378752492,1
4601,0001230,6741993255065,1
4602,0001230,8518773329069,1
4603,0001230,4490953562095,1
4604,0001230,2291950143166,1
4605,0001230,9303589098759,1
4606,0001230,8368669916648,1
4607,0001230,2209505439693,1
4608,0001230,6986676367014,1
4609,0001230,9927836198441,1
4610,0001230,9030919895168,1
4611,0001230,7345198964893,1
4612,0001230,0538405625803,1
4613,0001230,3996651932305,1
4614,0001230,6342734703795,1
4615,0001230,0941955320803,1
4616,0001230,8249185300250,1
4617,0001230,8042202752269,1
4618,0001230,8378544767298,1
4619,0001230,5644035425247,1
4620,0101231,8797160004029,1
4621,0101231,1887099133908,1
4622,0101231,1607460237505,1
4623,0101231,6223070495113,1
4624,0101231,2742138676720,1
4625,0101231,4205377938683,1
4626,0101231,7493023780406,1
4627,0101231,3074031620802,1
4628,0101231,0284181321383,1
4629,0101231,6005239513029,1
4630,0101231,8607813407005,1
4631,0101231,2277816819473,1
4632,0101231,0856937353143,1
4633,0101231,9844646002913,1
4634,0101231,7676371722872,1
4635,0101231,6981226375077,1
4636,0101231,5138488338343,1
4637,0101231,9330209863036,1
4638,0101231,6208266782357,1
4639,0101231,3285885967870,1
4640,0201232,1796139478543,1
4641,0201232,5346094213784,1
4642,0201232,7370202567724,1
4643,0201232,9056799869079,1
4644,0201232,2820814928014,1
4645,0201232,5509399376417,1
4646,0201232,3636660219857,1
4647,0201232,1702590713433,1
4648,0201232,9252188058280,1
4649,0201232,3972360594241,1
4650,0201232,4648916561849,1
4651,0201232,1807381757212,1
4652,0201232,6530069653881,1
4653,0201232,4123563312204,1
4654,0201232,0868971357432,1
4655,0201232,8861945127457,1
4656,0201232,0550152119148,1
4657,0201232,5940814479357,1
4658,0201232,0272888083246,1
4659,0201232,4498657894174,1
4660,0301233,8272414300871,1
4661,0301233,9292231436732,1
4662,0301233,1564885232648,1
4663,0301233,7515293589301,1
4664,0301233,7402157590281,1
4665,0301233,3250232460781,1
4666,0301233,5232414739404,1
4667,0301233,1147643430648,1
4668,0301233,6846033964396,1
4669,0301233,7990912571312,1
4670,0301233,1220831129608,1
4671,0301233,3968529172628,1
4672,0301233,7178445480925,1
4673,0301233,2507245827610,1
4674,0301233,7670002572957,1
4675,0301233,0188832936530,1
4676,0301233,9652718123153,1
4677,0301233,2193145243458,1
4678,0301233,1986585561200,1
4679,0301233,9435362764910,1
4680,0401234,4003484810644,1
4681,0401234,0007436852211,1
4682,0401234,4969147247221,1
4683,0401234,1231598950210,1
4684,0401234,9664506803939,1
4685,0401234,3331841989516,1
4686,0401234,5636941779245,1
4687,0401234,0760110855557,1
4688,0401234,7533384725605,1
4689,0401234,1492300595903,1
4690,0401234,4422134890517,1
4691,0401234,6331838378766,1
4692,0401234,6083276331995,1
4693,0401234,8305757755740,1
4694,0401234,5363859196623,1
4695,0401234,9947874671081,1
4696,0401234,7666642400882,1
4697,0401234,9013464631263,1
4698,0401234,7949217789620,1
4699,0401234,7633965848586,1
4700,0501235,6267187375591,1
4701,0501235,9648028740921,1
4702,0501235,1842467818242,1
4703,0501235,3389228776481,1
4704,0501235,0813446476205,1
4705,0501235,5947806045616,1
4706,0501235,2987288810469,1
4707,0501235,5663061193190,1
4708,0501235,8184412713865,1
4709,0501235,9019542960601,1
4710,0501235,9114181529248,1
4711,0501235,2332290308845,1
4712,0501235,9176260742697,1
4713,0501235,7426491330279,1
4714,0501235,1516285252508,1
4715,0501235,2606614972952,1
4716,0501235,7450194010303,1
4717,0501235,3680038763718,1
4718,0501235,0449516699216,1
4719,0501235,4838005513939,1
4720,0001236,3977965151060,1
4721,0001236,8043776315372,1
4722,0001236,1678218519594,1
4723,0001236,0579592829032,1
4724,0001236,4724510761991,1
4725,0001236,6415948562054,1
4726,0001236,1673053019882,1
4727,0001236,9380128186338,1
4728,0001236,0553908902100,1
4729,0001236,2745601822637,1
4730,0001236,5312752988227,1
4731,0001236,8432743663624,1
4732,0001236,9585541044254,1
4733,0001236,1715594224874,1
4734,0001236,4399929046407,1
4735,0001236,1184719363902,1
4736,0001236,4980005397517,1
4737,0001236,4434003019933,1
4738,0001236,9885643380218,1
4739,0001236,7796711203081,1
4740,0101237,1565082849564,1
4741,0101237,2246803736091,1
4742,0101237,0003924386521,1
4743,0101237,2182515071025,1
4744,0101237,7450876876454,1
4745,0101237,0711596866766,1
4746,0101237,9494260528771,1
4747,0101237,7424351475699,1
4748,0101237,1032785340676,1
4749,0101237,8440723854813,1
4750,0101237,2014300555264,1
4751,0101237,5738122537734,1
4752,0101237,6800172302263,1
4753,0101237,4021831911372,1
4754,0101237,8237856393065,1
4755,0101237,0049881822382,1
4756,0101237,4161545510117,1
4757,0101237,4297757589591,1
4758,0101237,3689581570974,1
4759,0101237,3894716250033,1
4760,0201238,7295774606691,1
4761,0201238,1529760843342,1
4762,0201238,6913513013058,1
4763,0201238,5524899426344,1
4764,0201238,1633053409559,1
4765,0201238,9356400948772,1
4766,0201238,7538844890993,1
4767,0201238,8593918420253,1
4768,0201238,5999655970357,1
4769,0201238,3898917665558,1
4770,0201238,6492311951215,1
4771,0201238,9216165117617,1
4772,0201238,1393499266116,1
4773,0201238,6612978104180,1
4774,0201238,6851819375874,1
4775,0201238,1649177425881,1
4776,0201238,4745920797114,1
4777,0201238,2066191008830,1
4778,0201238,2810051491310,1
4779,0201238,0432112346975,1
4780,0301239,6814857763333,1
4781,0301239,8235374530084,1
4782,0301239,6046292731157,1
4783,0301239,2259337907353,1
4784,0301239,7168855207205,1
4785,0301239,3576567079157,1
4786,0301239,6823940641584,1
4787,0301239,6113149914827,1
4788,0301239,5668169786640,1
4789,0301239,8279499575365,1
4790,0301239,6288195283315,1
4791,0301239,2264366569798,1
4792,0301239,6634197281537,1
4793,0301239,9291339682390,1
4794,0301239,6851620542288,1
4795,0301239,2371787944598,1
4796,0301239,8784719444056,1
4797,0301239,2759299850460,1
4798,0301239,4722977144542,1
4799,0301239,0948876368941,1
4800,0401240,7168860519761,1
4801,0401240,3687825044201,1
4802,0401240,6449680998683,1
4803,0401240,7461308183628,1
4804,0401240,3840070385147,1
4805,0401240,9661590983515,1
4806,0401240,4535519532161,1
4807,0401240,0738947285959,1
4808,0401240,0187419299815,1
4809,0401240,8460026845085,1
4810,0401240,7668594578143,1
4811,0401240,3501667895232,1
4812,0401240,6209630709270,1
4813,0401240,3160760034677,1
4814,0401240,5441133698028,1
4815,0401240,7620446974155,1
4816,0401240,5727776772746,1
4817,0401240,1221789465407,1
4818,0401240,4063579160745,1
4819,0401240,5585820618212,1
4820,0501241,5803218950381,1
4821,0501241,2755584275370,1
4822,0501241,0195089957942,1
4823,0501241,3067262463788,1
4824,0501241,4640477234782,1
4825,0501241,2584085425352,1
4826,0501241,0617501772717,1
4827,0501241,1285928142240,1
4828,0501241,9169763073745,1
4829,0501241,3922624784898,1
4830,0501241,7599966365508,1
4831,0501241,9739037732336,1
4832,0501241,9104025280239,1
4833,0501241,9825271535099,1
4834,0501241,2982993719644,1
4835,0501241,5898993902223,1
4836,0501241,3641084297607,1
4837,0501241,2242735896507,1
4838,0501241,2160506045780,1
4839,0501241,8894310954341,1
4840,0001242,9766835241398,1
4841,0001242,4515095381814,1
4842,0001242,6817887185547,1
4843,0001242,2685108881857,1
4844,0001242,5069605940376,1
4845,0001242,0170263373879,1
4846,0001242,8728803957260,1
4847,0001242,1567483968529,1
4848,0001242,3756927412524,1
4849,0001242,6623363871676,1
4850,0001242,8214058673235,1
4851,0001242,0593044377523,1
4852,0001242,7562325139977,1
4853,0001242,0358632904654,1
4854,0001242,9413286196562,1
4855,0001242,6063440072799,1
4856,0001242,3213712850540,1
4857,0001242,5098377440464,1
4858,0001242,2026812325762,1
4859,0001242,2797800679229,1
4860,0101243,0767177301654,1
4861,0101243,6576840606844,1
4862,0101243,0170308347625,1
4863,0101243,3218016025999,1
4864,0101243,8022324518970,1
4865,0101243,8702356470017,1
4866,0101243,2863731928407,1
4867,0101243,4577437381054,1
4868,0101243,2160092939026,1
4869,0101243,0926578157082,1
4870,0101243,7145606199815,1
4871,0101243,3509252431850,1
4872,0101243,7304501829415,1
4873,0101243,0771653971842,1
4874,0101243,5227410429245,1
4875,0101243,8098641479183,1
4876,0101243,1653054136966,1
4877,0101243,0312441052133,1
4878,0101243,2443232364120,1
4879,0101243,3712470462899,1
4880,0201244,6168041613390,1
4881,0201244,8159476738076,1
4882,0201244,2801548743829,1
4883,0201244,3703588079765,1
4884,0201244,4604261393224,1
4885,0201244,1091000969083,1
4886,0201244,5898344530797,1
4887,0201244,7608784597119,1
4888,0201244,7460769320501,1
4889,0201244,9201671170157,1
4890,0201244,3973081470422,1
4891,0201244,2073888049174,1
4892,0201244,6313196235354,1
4893,0201244,3138417582103,1
4894,0201244,7770885301323,1
4895,0201244,7391309335038,1
4896,0201244,2890089438333,1
4897,0201244,9338965401071,1
4898,0201244,0725927546358,1
4899,0201244,9469534442364,1
4900,0301245,1209191951640,1
4901,0301245,6085949030195,1
4902,0301245,2427098443599,1
4903,0301245,9837380412833,1
4904,0301245,6016439055426,1
4905,0301245,2757427385770,1
4906,0301245,2135096013699,1
4907,0301245,9034512816918,1
4908,0301245,5994041080476,1
4909,0301245,4119344134073,1
4910,0301245,9440929052751,1
4911,0301245,1036034674209,1
4912,0301245,8103769601331,1
4913,0301245,3839821348706,1
4914,0301245,0100671117953,1
4915,0301245,6550641813169,1
4916,0301245,8896903536106,1
4917,0301245,6287472799021,1
4918,0301245,5511602454083,1
4919,0301245,7078460720820,1
4920,0401246,7611299410035,1
4921,0401246,0063703044769,1
4922,0401246,1615284202600,1
4923,0401246,4734305127710,1
4924,0401246,1350519745032,1
4925,0401246,8665632625840,1
4926,0401246,1506123273397,1
4927,0401246,1325843996939,1
4928,0401246,2434451929625,1
4929,0401246,0231138846091,1
4930,0401246,4365242695704,1
4931,0401246,0044315324111,1
4932,0401246,6704687741948,1
4933,0401246,0601448540173,1
4934,0401246,5089725733519,1
4935,0401246,8251568631097,1
4936,0401246,1132352058662,1
4937,0401246,2912041575598,1
4938,0401246,2924687873853,1
4939,0401246,8676866983294,1
4940,0501247,5845988408870,1
4941,0501247,2539812073720,1
4942,0501247,0080386359783,1
4943,0501247,0992972843689,1
4944,0501247,8765115954120,1
4945,0501247,3077297345194,1
4946,0501247,9754425893548,1
4947,0501247,0694662248272,1
4948,0501247,5076286937259,1
4949,0501247,0626207022330,1
4950,0501247,4780101674117,1
4951,0501247,8971930521147,1
4952,0501247,4890332512282,1
4953,0501247,3211189887686,1
4954,0501247,6357050648053,1
4955,0501247,7433609338552,1
4956,0501247,6063198341181,1
4957,0501247,8028370640278,1
4958,0501247,0448615962863,1
4959,0501247,4467350748579,1
4960,0001248,0377835098517,1
4961,0001248,8858112817393,1
4962,0001248,2615344364126,1
4963,0001248,0607884426196,1
4964,0001248,6516068871344,1
4965,0001248,3176592214743,1
4966,0001248,1805605933108,1
4967,0001248,8599798022135,1
4968,0001248,8610006091410,1
4969,0001248,7384516084352,1
4970,0001248,2618752690804,1
4971,0001248,8460637692550,1
4972,0001248,1029138400984,1
4973,0001248,6658925575051,1
4974,0001248,9935084658540,1
4975,0001248,8850897218313,1
4976,0001248,7383278766512,1
4977,0001248,8651594314226,1
4978,0001248,9427146650990,1
4979,0001248,2572152902750,1
4980,0101249,9515027752865,1
4981,0101249,4645485454864,1
4982,0101249,0749133184726,1
4983,0101249,6370486667870,1
4984,0101249,6439853314485,1
4985,0101249,5603168763048,1
4986,0101249,1533222459157,1
4987,0101249,4654506551019,1
4988,0101249,2862166686713,1
4989,0101249,6399445954624,1
4990,0101249,2462867770199,1
4991,0101249,2594457974389,1
4992,0101249,6255293584485,1
4993,0101249,7197112472781,1
4994,0101249,6142808891151,1
4995,0101249,1070850535300,1
4996,0101249,1004630109337,1
4997,0101249,2450680797479,1
4998,0101249,6986288807467,1
4999,0101249,3116637877056,1
5000,0201250,8506397223171,1
5001,0201250,6474865164708,1
5002,0201250,6219645974937,1
5003,0201250,6136652174975,1
5004,0201250,2278402486104,1
5005,0201250,6516920526880,1
5006,0201250,9138333015060,1
5007,0201250,0108296105247,1
5008,0201250,9647497437682,1
5009,0201250,7715207945035,1
5010,0201250,0948604423416,1
5011,0201250,5702940869771,1
5012,0201250,0641434450461,1
5013,0201250,0030192102450,1
5014,0201250,2229636074351,1
5015,0201250,7469073714860,1
5016,0201250,5245333410601,1
5017,0201250,2473302273514,1
5018,0201250,0542106237911,1
5019,0201250,4110178975849,1
5020,0301251,7280232405501,1
5021,0301251,3110512949415,1
5022,0301251,1683217184069,1
5023,0301251,6274129571731,1
5024,0301251,7211328968371,1
5025,0301251,3415046654286,1
5026,0301251,9242637985386,1
5027,0301251,9192543584724,1
5028,0301251,8905630252792,1
5029,0301251,2764835031222,1
5030,0301251,3730591333950,1
5031,0301251,5042378049877,1
5032,0301251,9889301252838,1
5033,0301251,6332779538525,1
5034,0301251,2628017663167,1
5035,0301251,3286394735381,1
5036,0301251,8820667446748,1
5037,0301251,4535494393755,1
5038,0301251,8927503990754,1
5039,0301251,4656323221158,1
5040,0401252,5249982949124,1
5041,0401252,4250622152174,1
5042,0401252,5116659136902,1
5043,0401252,6944098601948,1
5044,0401252,5993255978358,1
5045,0401252,6343842761321,1
5046,0401252,2962376210803,1
5047,0401252,8412163999791,1
5048,0401252,3493483405302,1
5049,0401252,0000512422314,1
5050,0401252,9766728008605,1
5051,0401252,0406655049483,1
5052,0401252,8605061620320,1
5053,0401252,2933762380961,1
